name,type,pos,poss,pose,size,stru,ori,division,weld
 =30137/51895,SCTN,X 77270mm Y -842mm Z 38416mm,X 77270mm Y -842mm Z 38416mm,X 79800mm Y -842mm Z 38416mm,ANG_100x100x13,=30137/51886,   0.000   0.000  -1.000,SUPP,
 =30137/51904,SCTN,X 77813mm Y 2439mm Z 36829mm,X 77813mm Y 2439mm Z 36829mm,X 77813mm Y 2439mm Z 35302mm,ANG_90x90x10,=30137/51902,   0.000   1.000   0.000,SUPP,
 =30137/131810,SCTN,X 79606mm Y 8765mm Z 38317mm,X 79606mm Y 8765mm Z 38317mm,X 79606mm Y 8765mm Z 37840mm,ANG_100x100x13,=21945/496613,  -1.000   0.000   0.000,SUPP,
 =30137/131729,SCTN,X 78820mm Y 8765mm Z 38317mm,X 78820mm Y 8765mm Z 38317mm,X 79606mm Y 8765mm Z 38317mm,ANG_100x100x13,=21945/496613,   0.000   0.000  -1.000,SUPP,
 =21945/496615,SCTN,X 78820mm Y 9905mm Z 38967mm,X 78820mm Y 9905mm Z 38967mm,X 78820mm Y 8765mm Z 38967mm,ANG_100x100x13,=21945/496613,  -1.000   0.000   0.000,SUPP,
 =21945/496616,SCTN,X 78820mm Y 9805mm Z 38954mm,X 78820mm Y 9805mm Z 38954mm,X 78820mm Y 9805mm Z 37840mm,ANG_100x100x13,=21945/496613,  -1.000   0.000   0.000,SUPP,
 =21945/496617,SCTN,X 78820mm Y 8765mm Z 38967mm,X 78820mm Y 8765mm Z 38967mm,X 78820mm Y 8765mm Z 37840mm,ANG_100x100x13,=21945/496613,  -1.000   0.000   0.000,SUPP,
 =21945/519990,SCTN,X 78815mm Y 9716mm Z 39446mm,X 78815mm Y 9716mm Z 39446mm,X 78815mm Y 9027mm Z 39446mm,ANG_90x90x10,=21945/496613,   0.000   0.000   1.000,SUPP,
 =21945/519993,SCTN,X 78815mm Y 9612mm Z 39436mm,X 78815mm Y 9612mm Z 39436mm,X 78815mm Y 9612mm Z 38967mm,ANG_90x90x10,=21945/496613,  -1.000   0.000   0.000,SUPP,
 =21945/519994,SCTN,X 78815mm Y 9131mm Z 39436mm,X 78815mm Y 9131mm Z 39436mm,X 78815mm Y 9131mm Z 38967mm,ANG_90x90x10,=21945/496613,   0.000  -1.000   0.000,SUPP,
 =30137/52102,SCTN,X 81980mm Y 8880mm Z 39340mm,X 81980mm Y 8880mm Z 39340mm,X 81980mm Y 8880mm Z 37640mm,ANG_50x50x6,=30137/52100,   1.000   0.000   0.000,SUPP,
 =30137/52104,SCTN,X 82327mm Y 8880mm Z 38190mm,X 82327mm Y 8880mm Z 38190mm,X 81986mm Y 8880mm Z 38190mm,ANG_50x50x6,=30137/52100,   0.000   0.000  -1.000,SUPP,
 =30137/52107,SCTN,X 82030mm Y 8880mm Z 38840mm,X 82030mm Y 8880mm Z 38840mm,X 82590mm Y 8880mm Z 37640mm,ANG_50x50x6,=30137/52100,   0.000  -1.000   0.000,SUPP,
 =21945/497079,SCTN,X 92560mm Y 4425mm Z 38757mm,X 92560mm Y 4425mm Z 38757mm,X 92560mm Y 4425mm Z 37640mm,ANG_100x100x13,=21945/497077,   1.000   0.000   0.000,SUPP,
 =21945/497080,SCTN,X 92660mm Y 3305mm Z 38757mm,X 92660mm Y 3305mm Z 38757mm,X 93305mm Y 3305mm Z 37640mm,ANG_100x100x13,=21945/497077,   0.000  -1.000   0.000,SUPP,
 =21945/497081,SCTN,X 92870mm Y 2805mm Z 39040mm,X 92870mm Y 2805mm Z 39040mm,X 92870mm Y 2805mm Z 38757mm,ANG_75x75x6,=21945/497077,  -1.000   0.000   0.000,SUPP,
 =21945/497083,SCTN,X 92720mm Y 2805mm Z 39046mm,X 92720mm Y 2805mm Z 39046mm,X 93020mm Y 2805mm Z 39046mm,ANG_75x75x6,=21945/497077,   0.000   0.000  -1.000,SUPP,
 =21945/497086,SCTN,X 92560mm Y 3750mm Z 39040mm,X 92560mm Y 3750mm Z 39040mm,X 92560mm Y 3750mm Z 38757mm,ANG_75x75x6,=21945/497077,   0.000   1.000   0.000,SUPP,
 =21945/497088,SCTN,X 92560mm Y 3940mm Z 39046mm,X 92560mm Y 3940mm Z 39046mm,X 92560mm Y 3560mm Z 39046mm,ANG_75x75x6,=21945/497077,   0.000   0.000  -1.000,SUPP,
 =21945/497091,SCTN,X 92560mm Y 4425mm Z 38757mm,X 92560mm Y 4425mm Z 38757mm,X 92560mm Y 2805mm Z 38757mm,ANG_100x100x13,=21945/497077,   0.000   0.000  -1.000,SUPP,
 =21945/497092,SCTN,X 92560mm Y 4412mm Z 38207mm,X 92560mm Y 4412mm Z 38207mm,X 92560mm Y 3305mm Z 38207mm,ANG_100x100x13,=21945/497077,   0.000   0.000  -1.000,SUPP,
 =21945/497206,SCTN,X 92560mm Y 3905mm Z 38757mm,X 92560mm Y 3905mm Z 38757mm,X 91939mm Y 3905mm Z 38757mm,ANG_100x100x13,=21945/497077,   0.000   1.000   0.000,SUPP,
 =21945/497094,SCTN,X 92560mm Y 3305mm Z 38744mm,X 92560mm Y 3305mm Z 38744mm,X 92560mm Y 3305mm Z 37640mm,ANG_100x100x13,=21945/497077,   1.000   0.000   0.000,SUPP,
 =21945/497097,SCTN,X 93170mm Y 2805mm Z 38744mm,X 93170mm Y 2805mm Z 38744mm,X 93170mm Y 2805mm Z 37640mm,ANG_100x100x13,=21945/497077,  -1.000   0.000   0.000,SUPP,
 =21945/497100,SCTN,X 92660mm Y 2805mm Z 38757mm,X 92660mm Y 2805mm Z 38757mm,X 93295mm Y 2805mm Z 38757mm,ANG_100x100x13,=21945/497077,   0.000   0.000  -1.000,SUPP,
 =21945/497102,SCTN,X 92560mm Y 2805mm Z 38757mm,X 92560mm Y 2805mm Z 38757mm,X 92560mm Y 2805mm Z 37640mm,ANG_100x100x13,=21945/497077,   0.000   1.000   0.000,SUPP,
 =21945/497115,SCTN,X 90600mm Y 3180mm Z 38406mm,X 90600mm Y 3180mm Z 38406mm,X 90300mm Y 3180mm Z 38406mm,ANG_100x100x13,=21945/497113,   0.000   1.000   0.000,SUPP,
 =21945/497117,SCTN,X 91740mm Y 2250mm Z 39046mm,X 91740mm Y 2250mm Z 39046mm,X 91740mm Y 1645mm Z 39046mm,ANG_100x100x13,=21945/497113,  -1.000   0.000   0.000,SUPP,
 =21945/497119,SCTN,X 91740mm Y 2250mm Z 39046mm,X 91740mm Y 2250mm Z 39046mm,X 91740mm Y 2250mm Z 38756mm,ANG_100x100x13,=21945/497113,   0.000  -1.000   0.000,SUPP,
 =21945/497120,SCTN,X 92324mm Y 2250mm Z 39034mm,X 92324mm Y 2250mm Z 39034mm,X 92324mm Y 2250mm Z 38756mm,ANG_100x100x13,=21945/497113,   0.000  -1.000   0.000,SUPP,
 =21945/497122,SCTN,X 90600mm Y 2250mm Z 39034mm,X 90600mm Y 2250mm Z 39034mm,X 90600mm Y 2250mm Z 38756mm,ANG_100x100x13,=21945/497113,   1.000   0.000   0.000,SUPP,
 =21945/497124,SCTN,X 90480mm Y 2250mm Z 39046mm,X 90480mm Y 2250mm Z 39046mm,X 90780mm Y 2250mm Z 39046mm,ANG_100x100x13,=21945/497113,   0.000  -1.000   0.000,SUPP,
 =21945/497126,SCTN,X 90600mm Y 4105mm Z 38656mm,X 90600mm Y 4105mm Z 38656mm,X 90600mm Y 3280mm Z 38180mm,ANG_100x100x13,=21945/497113,   1.000   0.000   0.000,SUPP,
 =21945/497129,SCTN,X 90600mm Y 4105mm Z 39034mm,X 90600mm Y 4105mm Z 39034mm,X 90600mm Y 4105mm Z 38756mm,ANG_100x100x13,=21945/497113,   1.000   0.000   0.000,SUPP,
 =21945/497131,SCTN,X 90820mm Y 4105mm Z 39046mm,X 90820mm Y 4105mm Z 39046mm,X 90440mm Y 4105mm Z 39046mm,ANG_100x100x13,=21945/497113,   0.000   0.000  -1.000,SUPP,
 =21945/497134,SCTN,X 90600mm Y 2237mm Z 38656mm,X 90600mm Y 2237mm Z 38656mm,X 90600mm Y 3180mm Z 38112mm,ANG_100x100x13,=21945/497113,   0.000   0.500   0.866,SUPP,
 =21945/497135,SCTN,X 90600mm Y 3180mm Z 38744mm,X 90600mm Y 3180mm Z 38744mm,X 90600mm Y 3180mm Z 37640mm,ANG_100x100x13,=21945/497113,   0.000   1.000   0.000,SUPP,
 =21945/497138,SCTN,X 91740mm Y 2450mm Z 38486mm,X 91740mm Y 2450mm Z 38486mm,X 91740mm Y 2939mm Z 37640mm,ANG_100x100x13,=21945/497113,   0.000  -0.866  -0.500,SUPP,
 =21945/497141,SCTN,X 91740mm Y 2350mm Z 38756mm,X 91740mm Y 2350mm Z 38756mm,X 91740mm Y 2350mm Z 37640mm,ANG_100x100x13,=21945/497113,  -1.000   0.000   0.000,SUPP,
 =21945/497144,SCTN,X 91740mm Y 2350mm Z 38756mm,X 91740mm Y 2350mm Z 38756mm,X 91740mm Y 2250mm Z 38756mm,ANG_100x100x13,=21945/497113,  -1.000   0.000   0.000,SUPP,
 =21945/497145,SCTN,X 92334mm Y 2250mm Z 38756mm,X 92334mm Y 2250mm Z 38756mm,X 90613mm Y 2250mm Z 38756mm,ANG_100x100x13,=21945/497113,   0.000   0.000  -1.000,SUPP,
 =21945/497148,SCTN,X 92474mm Y 2250mm Z 39046mm,X 92474mm Y 2250mm Z 39046mm,X 92174mm Y 2250mm Z 39046mm,ANG_100x100x13,=21945/497113,   0.000   0.000  -1.000,SUPP,
 =21945/497151,SCTN,X 90600mm Y 2140mm Z 38756mm,X 90600mm Y 2140mm Z 38756mm,X 90600mm Y 4115mm Z 38756mm,ANG_100x100x13,=21945/497113,   1.000   0.000   0.000,SUPP,
 =21945/499237,SCTN,X 81420mm Y 1220mm Z 36859mm,X 81420mm Y 1220mm Z 36859mm,X 81420mm Y 1325mm Z 36859mm,ANG_150x150x15,=21945/499235,   1.000   0.000   0.000,SUPP,
 =21945/499245,SCTN,X 81420mm Y 1220mm Z 37440mm,X 81420mm Y 1220mm Z 37440mm,X 81420mm Y 1220mm Z 36709mm,ANG_150x150x15,=21945/499235,   1.000   0.000   0.000,SUPP,
 =21945/499253,SCTN,X 83900mm Y 1220mm Z 36859mm,X 83900mm Y 1220mm Z 36859mm,X 83900mm Y 1325mm Z 36859mm,ANG_150x150x15,=21945/499235,   0.000   0.000  -1.000,SUPP,
 =21945/499254,SCTN,X 83900mm Y 1220mm Z 37440mm,X 83900mm Y 1220mm Z 37440mm,X 83900mm Y 1220mm Z 36709mm,ANG_150x150x15,=21945/499235,   0.000  -1.000   0.000,SUPP,
 =21945/499255,SCTN,X 80300mm Y 1145mm Z 37540mm,X 80300mm Y 1145mm Z 37540mm,X 84050mm Y 1145mm Z 37540mm,BEAM_200x200x8x12,=21945/499235,   0.000   1.000   0.000,SUPP,
 =21945/499332,SCTN,X 81420mm Y 5270mm Z 36859mm,X 81420mm Y 5270mm Z 36859mm,X 81420mm Y 5115mm Z 36859mm,ANG_150x150x15,=21945/499330,   0.000   0.000  -1.000,SUPP,
 =21945/499333,SCTN,X 82366mm Y 5341mm Z 37640mm,X 82366mm Y 5341mm Z 37640mm,X 82366mm Y 5115mm Z 37640mm,ANG_150x150x15,=21945/499330,   0.000   0.000  -1.000,SUPP,
 =21945/499335,SCTN,X 83566mm Y 5341mm Z 37640mm,X 83566mm Y 5341mm Z 37640mm,X 83566mm Y 5115mm Z 37640mm,ANG_150x150x15,=21945/499330,  -1.000   0.000   0.000,SUPP,
 =21945/499358,SCTN,X 81420mm Y 5270mm Z 37440mm,X 81420mm Y 5270mm Z 37440mm,X 81420mm Y 5270mm Z 36709mm,ANG_150x150x15,=21945/499330,   0.000   1.000   0.000,SUPP,
 =21945/499359,SCTN,X 80300mm Y 5345mm Z 37540mm,X 80300mm Y 5345mm Z 37540mm,X 83750mm Y 5345mm Z 37540mm,BEAM_200x200x8x12,=21945/499330,   0.000   1.000   0.000,SUPP,
 =21945/499371,SCTN,X 84550mm Y 1145mm Z 37540mm,X 84550mm Y 1145mm Z 37540mm,X 88300mm Y 1145mm Z 37540mm,BEAM_200x200x8x12,=21945/499369,   0.000   1.000   0.000,SUPP,
 =21945/499229,SCTN,X 89385mm Y 8810mm Z 39634mm,X 89385mm Y 8810mm Z 39634mm,X 88773mm Y 8810mm Z 39281mm,ANG_100x100x13,=30137/52204,  -0.500   0.000   0.866,SUPP,
 =21945/499227,SCTN,X 89385mm Y 9910mm Z 39634mm,X 89385mm Y 9910mm Z 39634mm,X 88773mm Y 9910mm Z 39281mm,ANG_100x100x13,=30137/52204,   0.000  -1.000   0.000,SUPP,
 =21945/499223,SCTN,X 89534mm Y 9910mm Z 39734mm,X 89534mm Y 9910mm Z 39734mm,X 88773mm Y 9910mm Z 39734mm,ANG_100x100x13,=30137/52204,   0.000   0.000  -1.000,SUPP,
 =21945/499222,SCTN,X 89534mm Y 8810mm Z 39734mm,X 89534mm Y 8810mm Z 39734mm,X 88773mm Y 8810mm Z 39734mm,ANG_100x100x13,=30137/52204,   0.000   1.000   0.000,SUPP,
 =21945/499221,SCTN,X 89534mm Y 8810mm Z 39734mm,X 89534mm Y 8810mm Z 39734mm,X 89534mm Y 9910mm Z 39734mm,ANG_100x100x13,=30137/52204,   0.000   0.000  -1.000,SUPP,
 =30137/52206,SCTN,X 88773mm Y 9910mm Z 40054mm,X 88773mm Y 9910mm Z 40054mm,X 88773mm Y 8810mm Z 40054mm,ANG_100x100x13,=30137/52204,  -1.000   0.000   0.000,SUPP,
 =30137/52207,SCTN,X 88773mm Y 9897mm Z 39004mm,X 88773mm Y 9897mm Z 39004mm,X 88773mm Y 8823mm Z 39004mm,ANG_100x100x13,=30137/52204,  -1.000   0.000   0.000,SUPP,
 =30137/52210,SCTN,X 88773mm Y 8810mm Z 40054mm,X 88773mm Y 8810mm Z 40054mm,X 88773mm Y 8810mm Z 37640mm,ANG_100x100x13,=30137/52204,  -1.000   0.000   0.000,SUPP,
 =30137/52211,SCTN,X 88673mm Y 9910mm Z 39804mm,X 88673mm Y 9910mm Z 39804mm,X 87424mm Y 9910mm Z 37640mm,ANG_100x100x13,=30137/52204,   0.866   0.000  -0.500,SUPP,
 =30137/52213,SCTN,X 88673mm Y 8810mm Z 39804mm,X 88673mm Y 8810mm Z 39804mm,X 87424mm Y 8810mm Z 37640mm,ANG_100x100x13,=30137/52204,   0.000   1.000   0.000,SUPP,
 =30137/52215,SCTN,X 88773mm Y 9910mm Z 40054mm,X 88773mm Y 9910mm Z 40054mm,X 88773mm Y 9910mm Z 37640mm,ANG_100x100x13,=30137/52204,   0.000  -1.000   0.000,SUPP,
 =21945/520082,SCTN,X 89864mm Y 9102mm Z 39729mm,X 89864mm Y 9102mm Z 39729mm,X 89864mm Y 9641mm Z 39729mm,ANG_90x90x10,=30137/52204,   1.000   0.000   0.000,SUPP,
 =21945/520085,SCTN,X 89854mm Y 9206mm Z 39729mm,X 89854mm Y 9206mm Z 39729mm,X 89534mm Y 9206mm Z 39729mm,ANG_90x90x10,=30137/52204,   0.000   0.000  -1.000,SUPP,
 =21945/520086,SCTN,X 89854mm Y 9537mm Z 39729mm,X 89854mm Y 9537mm Z 39729mm,X 89534mm Y 9537mm Z 39729mm,ANG_90x90x10,=30137/52204,   0.000   1.000   0.000,SUPP,
 =21945/499209,SCTN,X 88768mm Y 9670mm Z 40383mm,X 88768mm Y 9670mm Z 40383mm,X 88768mm Y 9072mm Z 40383mm,ANG_90x90x10,=30137/52204,   0.000   0.000   1.000,SUPP,
 =21945/499212,SCTN,X 88768mm Y 9566mm Z 40373mm,X 88768mm Y 9566mm Z 40373mm,X 88768mm Y 9566mm Z 40054mm,ANG_90x90x10,=30137/52204,  -1.000   0.000   0.000,SUPP,
 =21945/499213,SCTN,X 88768mm Y 9176mm Z 40373mm,X 88768mm Y 9176mm Z 40373mm,X 88768mm Y 9176mm Z 40054mm,ANG_90x90x10,=30137/52204,   0.000  -1.000   0.000,SUPP,
 =21945/499517,SCTN,X 86665mm Y 778mm Z 40054mm,X 86665mm Y 778mm Z 40054mm,X 86665mm Y 1260mm Z 40054mm,ANG_100x100x13,=21945/499495,   0.000   0.000  -1.000,SUPP,
 =21945/499520,SCTN,X 85845mm Y 778mm Z 40054mm,X 85845mm Y 778mm Z 40054mm,X 85845mm Y 1260mm Z 40054mm,ANG_100x100x13,=21945/499495,   1.000   0.000   0.000,SUPP,
 =21945/499529,SCTN,X 84784mm Y 765mm Z 39954mm,X 84784mm Y 765mm Z 39954mm,X 85593mm Y 765mm Z 39954mm,ANG_100x100x13,=21945/499495,   0.000   0.000  -1.000,SUPP,
 =21945/499536,SCTN,X 86793mm Y 765mm Z 39854mm,X 86793mm Y 765mm Z 39854mm,X 86793mm Y 765mm Z 40054mm,ANG_100x100x13,=21945/499495,   0.000   1.000   0.000,SUPP,
 =21945/499539,SCTN,X 85593mm Y 765mm Z 39854mm,X 85593mm Y 765mm Z 39854mm,X 85593mm Y 765mm Z 40054mm,ANG_100x100x13,=21945/499495,   1.000   0.000   0.000,SUPP,
 =21945/499542,SCTN,X 86793mm Y 765mm Z 39954mm,X 86793mm Y 765mm Z 39954mm,X 88066mm Y 765mm Z 39954mm,ANG_100x100x13,=21945/499495,   0.000   0.000  -1.000,SUPP,
 =21945/499543,SCTN,X 85593mm Y 765mm Z 40054mm,X 85593mm Y 765mm Z 40054mm,X 86793mm Y 765mm Z 40054mm,ANG_100x100x13,=21945/499495,   0.000   0.000  -1.000,SUPP,
 =21945/499645,SCTN,X 80054mm Y 4930mm Z 39951mm,X 80054mm Y 4930mm Z 39951mm,X 80290mm Y 4930mm Z 39951mm,ANG_100x100x13,=30137/52324,   0.000   0.000  -1.000,SUPP,
 =30137/52326,SCTN,X 80050mm Y 5196mm Z 39851mm,X 80050mm Y 5196mm Z 39851mm,X 80050mm Y 1809mm Z 39851mm,BEAM_200x200x8x12,=30137/52324,   1.000   0.000   0.000,SUPP,
 =30137/52323,SCTN,X 80050mm Y 6611mm Z 39851mm,X 80050mm Y 6611mm Z 39851mm,X 80050mm Y 5804mm Z 39851mm,BEAM_200x200x8x12,=30137/52321,   1.000   0.000   0.000,SUPP,
 =21945/499403,SCTN,X 80100mm Y -517mm Z 39854mm,X 80100mm Y -517mm Z 39854mm,X 80100mm Y -517mm Z 38616mm,ANG_100x100x13,=21945/499401,  -1.000   0.000   0.000,SUPP,
 =21945/499404,SCTN,X 80046mm Y -69mm Z 40054mm,X 80046mm Y -69mm Z 40054mm,X 79581mm Y 200mm Z 40054mm,ANG_75x75x6,=21945/499401,   0.500   0.866   0.000,SUPP,
 =21945/499424,SCTN,X 80046mm Y 200mm Z 40054mm,X 80046mm Y 200mm Z 40054mm,X 79331mm Y 200mm Z 40054mm,ANG_75x75x6,=21945/499401,   0.000   1.000   0.000,SUPP,
 =21945/499406,SCTN,X 80050mm Y 1305mm Z 39954mm,X 80050mm Y 1305mm Z 39954mm,X 80050mm Y -1795mm Z 39954mm,BEAM_200x200x8x12,=21945/499401,  -1.000   0.000   0.000,SUPP,
 =21945/499573,SCTN,X 84584mm Y 765mm Z 39954mm,X 84584mm Y 765mm Z 39954mm,X 84764mm Y 765mm Z 39954mm,ANG_100x100x13,=21945/499441,   0.000   0.000  -1.000,SUPP,
 =21945/499533,SCTN,X 84584mm Y 765mm Z 39854mm,X 84584mm Y 765mm Z 39854mm,X 84584mm Y 765mm Z 40054mm,ANG_100x100x13,=21945/499441,   0.000   1.000   0.000,SUPP,
 =21945/499527,SCTN,X 84304mm Y 765mm Z 40054mm,X 84304mm Y 765mm Z 40054mm,X 84584mm Y 765mm Z 40054mm,ANG_100x100x13,=21945/499441,   0.000   0.000  -1.000,SUPP,
 =21945/499443,SCTN,X 84255mm Y -517mm Z 39854mm,X 84255mm Y -517mm Z 39854mm,X 84255mm Y -517mm Z 38616mm,ANG_100x100x13,=21945/499441,   0.000   1.000   0.000,SUPP,
 =21945/499449,SCTN,X 84300mm Y 1305mm Z 39954mm,X 84300mm Y 1305mm Z 39954mm,X 84300mm Y -1795mm Z 39954mm,BEAM_200x200x8x12,=21945/499441,  -1.000   0.000   0.000,SUPP,
 =21945/499574,SCTN,X 88086mm Y 765mm Z 39954mm,X 88086mm Y 765mm Z 39954mm,X 88266mm Y 765mm Z 39954mm,ANG_100x100x13,=21945/499468,   0.000   0.000  -1.000,SUPP,
 =21945/499530,SCTN,X 88266mm Y 765mm Z 39854mm,X 88266mm Y 765mm Z 39854mm,X 88266mm Y 765mm Z 40054mm,ANG_100x100x13,=21945/499468,   1.000   0.000   0.000,SUPP,
 =21945/499525,SCTN,X 88546mm Y 765mm Z 40054mm,X 88546mm Y 765mm Z 40054mm,X 88266mm Y 765mm Z 40054mm,ANG_100x100x13,=21945/499468,   0.000   1.000   0.000,SUPP,
 =21945/499470,SCTN,X 88600mm Y -517mm Z 39854mm,X 88600mm Y -517mm Z 39854mm,X 88600mm Y -517mm Z 38616mm,ANG_100x100x13,=21945/499468,  -1.000   0.000   0.000,SUPP,
 =21945/499476,SCTN,X 88550mm Y 1305mm Z 39954mm,X 88550mm Y 1305mm Z 39954mm,X 88550mm Y -1795mm Z 39954mm,BEAM_200x200x8x12,=21945/499468,  -1.000   0.000   0.000,SUPP,
 =30137/52387,SCTN,X 81415mm Y 5804mm Z 40029mm,X 81415mm Y 5804mm Z 40029mm,X 81415mm Y 6611mm Z 40029mm,ANG_100x100x13,=30137/52385,   0.000   0.000  -1.000,SUPP,
 =30137/52388,SCTN,X 82165mm Y 5804mm Z 40029mm,X 82165mm Y 5804mm Z 40029mm,X 82165mm Y 6611mm Z 40029mm,ANG_100x100x13,=30137/52385,   0.000   0.000  -1.000,SUPP,
 =21945/499722,SCTN,X 83365mm Y 3996mm Z 39665mm,X 83365mm Y 3996mm Z 39665mm,X 83365mm Y 3996mm Z 40009mm,ANG_50x50x6,=21945/499720,   1.000   0.000   0.000,SUPP,
 =21945/499725,SCTN,X 83365mm Y 1809mm Z 40029mm,X 83365mm Y 1809mm Z 40029mm,X 83365mm Y 5196mm Z 40029mm,ANG_100x100x13,=21945/499720,   0.000   0.000  -1.000,SUPP,
 =21945/499729,SCTN,X 83365mm Y 4785mm Z 40029mm,X 83365mm Y 4785mm Z 40029mm,X 84984mm Y 4785mm Z 40029mm,ANG_100x100x13,=21945/499720,   0.000  -1.000   0.000,SUPP,
 =21945/499659,SCTN,X 85455mm Y 3045mm Z 39283mm,X 85455mm Y 3045mm Z 39283mm,X 85845mm Y 3045mm Z 39283mm,ANG_100x100x13,=21945/499657,   0.000   0.000  -1.000,SUPP,
 =21945/499661,SCTN,X 85845mm Y 3045mm Z 40041mm,X 85845mm Y 3045mm Z 40041mm,X 85845mm Y 3045mm Z 39183mm,ANG_100x100x13,=21945/499657,   0.000   1.000   0.000,SUPP,
 =21945/499665,SCTN,X 85385mm Y 4785mm Z 40054mm,X 85385mm Y 4785mm Z 40054mm,X 85385mm Y 5196mm Z 40054mm,ANG_100x100x13,=21945/499657,   0.000   0.000  -1.000,SUPP,
 =21945/499668,SCTN,X 85154mm Y 3996mm Z 39665mm,X 85154mm Y 3996mm Z 39665mm,X 85154mm Y 3996mm Z 39954mm,ANG_50x50x6,=21945/499657,   1.000   0.000   0.000,SUPP,
 =21945/499674,SCTN,X 85845mm Y 4785mm Z 40054mm,X 85845mm Y 4785mm Z 40054mm,X 85004mm Y 4785mm Z 40054mm,ANG_100x100x13,=21945/499657,   0.000   0.000  -1.000,SUPP,
 =21945/499741,SCTN,X 85154mm Y 3996mm Z 40054mm,X 85154mm Y 3996mm Z 40054mm,X 85154mm Y 4772mm Z 40054mm,ANG_100x100x13,=21945/499657,   1.000   0.000   0.000,SUPP,
 =21945/499743,SCTN,X 85845mm Y 3996mm Z 40054mm,X 85845mm Y 3996mm Z 40054mm,X 85154mm Y 3996mm Z 40054mm,ANG_100x100x13,=21945/499657,   0.000   1.000   0.000,SUPP,
 =21945/499681,SCTN,X 85704mm Y 3625mm Z 40054mm,X 85704mm Y 3625mm Z 40054mm,X 85704mm Y 3378mm Z 40054mm,ANG_75x75x6,=21945/499657,   0.000   0.000  -1.000,SUPP,
 =21945/499682,SCTN,X 85704mm Y 3625mm Z 40054mm,X 85704mm Y 3625mm Z 40054mm,X 85845mm Y 3625mm Z 40054mm,ANG_75x75x6,=21945/499657,   0.000  -1.000   0.000,SUPP,
 =21945/499683,SCTN,X 86525mm Y 1809mm Z 40054mm,X 86525mm Y 1809mm Z 40054mm,X 86525mm Y 5196mm Z 40054mm,ANG_100x100x13,=21945/499657,   1.000   0.000   0.000,SUPP,
 =21945/499689,SCTN,X 86525mm Y 3996mm Z 40054mm,X 86525mm Y 3996mm Z 40054mm,X 85858mm Y 3996mm Z 40054mm,ANG_100x100x13,=21945/499657,   0.000   1.000   0.000,SUPP,
 =21945/499694,SCTN,X 86525mm Y 3996mm Z 39665mm,X 86525mm Y 3996mm Z 39665mm,X 86525mm Y 3996mm Z 40041mm,ANG_50x50x6,=21945/499657,   1.000   0.000   0.000,SUPP,
 =21945/499697,SCTN,X 85845mm Y 1809mm Z 40054mm,X 85845mm Y 1809mm Z 40054mm,X 85845mm Y 5196mm Z 40054mm,ANG_100x100x13,=21945/499657,   1.000   0.000   0.000,SUPP,
 =21945/499700,SCTN,X 85800mm Y 4110mm Z 40054mm,X 85800mm Y 4110mm Z 40054mm,X 85800mm Y 4490mm Z 40054mm,ANG_100x100x13,=21945/499657,   0.000   0.000   1.000,SUPP,
 =21945/499691,SCTN,X 87710mm Y 3996mm Z 39625mm,X 87710mm Y 3996mm Z 39625mm,X 87710mm Y 3996mm Z 40041mm,ANG_50x50x6,=30137/52417,   0.000   1.000   0.000,SUPP,
 =21945/499671,SCTN,X 87710mm Y 4046mm Z 39715mm,X 87710mm Y 4046mm Z 39715mm,X 87710mm Y 4234mm Z 40041mm,ANG_50x50x6,=30137/52417,  -1.000   0.000   0.000,SUPP,
 =21945/499779,SCTN,X 87710mm Y 3205mm Z 39648mm,X 87710mm Y 3205mm Z 39648mm,X 88049mm Y 3205mm Z 39648mm,ANG_100x100x13,=30137/52417,   0.000   0.000  -1.000,SUPP,
 =21945/499776,SCTN,X 87710mm Y 3205mm Z 40041mm,X 87710mm Y 3205mm Z 40041mm,X 87710mm Y 3205mm Z 39548mm,ANG_100x100x13,=30137/52417,  -1.000   0.000   0.000,SUPP,
 =21945/499679,SCTN,X 87710mm Y 1809mm Z 40054mm,X 87710mm Y 1809mm Z 40054mm,X 87710mm Y 5196mm Z 40054mm,ANG_100x100x13,=30137/52417,   0.000   0.000  -1.000,SUPP,
 =30137/52423,SCTN,X 88750mm Y 1809mm Z 40054mm,X 88750mm Y 1809mm Z 40054mm,X 88750mm Y 5196mm Z 40054mm,ANG_100x100x13,=30137/52417,   0.000   0.000  -1.000,SUPP,
 =21945/499614,SCTN,X 81415mm Y 5196mm Z 40029mm,X 81415mm Y 5196mm Z 40029mm,X 81415mm Y 1809mm Z 40029mm,ANG_100x100x13,=21945/499612,  -1.000   0.000   0.000,SUPP,
 =21945/499615,SCTN,X 82165mm Y 3899mm Z 40248mm,X 82165mm Y 3899mm Z 40248mm,X 82165mm Y 3899mm Z 40029mm,ANG_100x100x13,=21945/499612,  -1.000   0.000   0.000,SUPP,
 =21945/499616,SCTN,X 81415mm Y 3899mm Z 40248mm,X 81415mm Y 3899mm Z 40248mm,X 81415mm Y 3899mm Z 40029mm,ANG_100x100x13,=21945/499612,  -1.000   0.000   0.000,SUPP,
 =21945/499621,SCTN,X 81415mm Y 3899mm Z 40248mm,X 81415mm Y 3899mm Z 40248mm,X 82165mm Y 3899mm Z 40248mm,ANG_100x100x13,=21945/499612,   0.000   0.000  -1.000,SUPP,
