name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =21945/542133,FLAN,X 78734mm Y 8430mm Z 36218mm,X 78720mm Y 8430mm Z 36218mm,X 78734mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,21.4,78694.2+8127.8+35915.9+78734.2+8732.8+36520.9,,,A312_TP304L
 =21945/542135,FLAN,X 78737mm Y 8430mm Z 36218mm,X 78751mm Y 8430mm Z 36218mm,X 78737mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,21.4,78737.2+8127.8+35915.9+78777.2+8732.8+36520.9,,,A312_TP304L
 =21945/542135,TUBI,X 78972mm Y 8430mm Z 36218mm,X 78751mm Y 8430mm Z 36218mm,X 79192mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,23.755,78751.2+8201.7+35989.8+79192.1+8658.9+36447,,,A312_TP304L
 =21945/500299,UBOLT,X 78950mm Y 8430mm Z 36218mm,X 78950mm Y 8430mm Z 36218mm,X 78950mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,12.546,78905+8160.3+35917+78995+8700.3+36482.5,,,
 =21945/459339,TEE,X 79535mm Y 8430mm Z 36218mm,X 79192mm Y 8430mm Z 36218mm,X 79878mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000  -1.000   0.000,,X 79535mm Y 8430mm Z 36539mm,323.8,4.57,,101.7,79192.1+8201.7+35989.8+79877.9+8658.9+36538.9,,,A312_TP304L
 =21945/459339,TUBI,X 80214mm Y 8430mm Z 36218mm,X 79878mm Y 8430mm Z 36218mm,X 80550mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,36.21,79877.9+8201.7+35989.8+80550+8658.9+36447,,,A312_TP304L
 =21945/518297,TEE,X 80550mm Y 8430mm Z 36218mm,X 80550mm Y 8430mm Z 36218mm,X 80550mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457.2,7.9,   0.000  -1.000   0.000,,X 80550mm Y 8430mm Z 36218mm,89.1,4.05,,0,80505.5+8385.7+36218.4+80594.6+8474.8+36497,,,STEEL
 =21945/518297,TUBI,X 81399mm Y 8430mm Z 36218mm,X 80550mm Y 8430mm Z 36218mm,X 82249mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,91.535,80550+8201.7+35989.8+82249+8658.9+36447,,,A312_TP304L
 =21945/459351,FLAN,X 82263mm Y 8430mm Z 36218mm,X 82249mm Y 8430mm Z 36218mm,X 82263mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,21.4,82223+8127.8+35915.9+82263+8732.8+36520.9,,,A312_TP304L
 =21945/459353,FLAN,X 82266mm Y 8430mm Z 36218mm,X 82280mm Y 8430mm Z 36218mm,X 82266mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,21.4,82266+8127.8+35915.9+82306+8732.8+36520.9,,,A312_TP304L
 =21945/459353,TUBI,X 82394mm Y 8430mm Z 36218mm,X 82280mm Y 8430mm Z 36218mm,X 82509mm Y 8430mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000   1.000,,,0,0,,12.327,82280+8201.7+35989.8+82508.8+8658.9+36447,,,A312_TP304L
 =21945/459354,ELBO,X 82966mm Y 8430mm Z 36218mm,X 82509mm Y 8430mm Z 36218mm,X 82966mm Y 7973mm Z 36218mm,IH-511-450A_004/B1,457,4.78,   0.000   0.000  -1.000,X 82650mm Y 8408mm Z 36218mm+X 82778mm Y 8343mm Z 36218mm+X 82879mm Y 8242mm Z 36218mm+X 82944mm Y 8114mm Z 36218mm,,0,0,,38.3,82508.8+7973.1+35989.8+83194.6+8658.9+36447,,,A312_TP304L
 =21945/459354,TUBI,X 82966mm Y 6341mm Z 36218mm,X 82966mm Y 7973mm Z 36218mm,X 82966mm Y 4710mm Z 36218mm,IH-511-450A_004/B1,457,4.78,  -1.000   0.000   0.000,,,0,0,,175.82,82737.4+4709.6+35989.8+83194.6+7973.1+36447,,,A312_TP304L
 =21945/500268,UBOLT,X 82966mm Y 7705mm Z 36218mm,X 82966mm Y 7705mm Z 36218mm,X 82966mm Y 7705mm Z 36218mm,IH-511-450A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,13,12.546,82696+7660+35917+83236+7750+36482.5,,,
 =21945/459355,REDU,X 82966mm Y 4100mm Z 36320mm,X 82966mm Y 4100mm Z 36320mm,X 82966mm Y 4710mm Z 36218mm,IH-511-450A_004/B1,660,6.35,   0.000   0.000   1.000,,,457,4.78,,62.5,82635.8+4100+35989.8+83296.2+4709.6+36650.2,,,A312_TP304L
 =21945/459355,TUBI,X 82966mm Y 3837mm Z 36320mm,X 82966mm Y 4100mm Z 36320mm,X 82966mm Y 3574mm Z 36320mm,IH-511-450A_004/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,67.689,82635.8+3573.9+35989.8+83296.2+4100+36650.2,,,A312_TP304L
 =21945/499234,UBOLT,X 82966mm Y 3695mm Z 36320mm,X 82966mm Y 3695mm Z 36320mm,X 82966mm Y 3695mm Z 36320mm,IH-511-450A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,13,22.592,82586.5+3650+35910.2+83345.5+3740+36692.1,,,
 =21945/459357,FLAN,X 82966mm Y 3485mm Z 36320mm,X 82966mm Y 3574mm Z 36320mm,X 82966mm Y 3485mm Z 36320mm,IH-511-450A_004/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,52.03,82573.1+3485+35927.1+83358.9+3573.9+36712.9,,,A312_TP304L
 =21945/459359,FLAN,X 82966mm Y 3480mm Z 36320mm,X 82966mm Y 3392mm Z 36320mm,X 82966mm Y 3480mm Z 36320mm,IH-511-450A_004/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,52.03,82573.1+3391.6+35927.1+83358.9+3480.5+36712.9,,,A312_TP304L
 =21945/459359,TUBI,X 82966mm Y 3332mm Z 36320mm,X 82966mm Y 3392mm Z 36320mm,X 82966mm Y 3272mm Z 36320mm,IH-511-450A_004/B1,660,6.35,   0.000   0.000   1.000,,,0,0,,15.401,82635.8+3271.9+35989.8+83296.2+3391.6+36650.2,,,A312_TP304L
 =21945/459360,ELBO,X 82966mm Y 2612mm Z 36320mm,X 82966mm Y 3272mm Z 36320mm,X 82966mm Y 2612mm Z 36980mm,IH-511-450A_004/B1,660,6.35,  -1.000   0.000   0.000,X 82966mm Y 3068mm Z 36352mm+X 82966mm Y 2884mm Z 36446mm+X 82966mm Y 2738mm Z 36592mm+X 82966mm Y 2644mm Z 36776mm,,0,0,,96,82635.8+2281.3+35989.8+83296.2+3271.9+36980.4,,,A312_TP304L
 =21945/459360,TUBI,X 82966mm Y 2612mm Z 37103mm,X 82966mm Y 2612mm Z 36980mm,X 82966mm Y 2612mm Z 37226mm,IH-511-450A_004/B1,660,6.35,   0.000   1.000   0.000,,,0,0,,31.664,82635.8+2281.3+36980.4+83296.2+2941.7+37226.5,,,A312_TP304L
 =21945/459361,FLAN,X 82966mm Y 2612mm Z 37315mm,X 82966mm Y 2612mm Z 37226mm,X 82966mm Y 2612mm Z 37315mm,IH-511-450A_004/B1,660,6.35,   0.000  -1.000   0.000,,,0,0,,52.03,82573.1+2218.6+37226.5+83358.9+3004.4+37315.4,,,A312_TP304L
 =21945/459433,TUBI,X 78184mm Y 8844mm Z 36218mm,X 78184mm Y 8773mm Z 36218mm,X 78184mm Y 8914mm Z 36218mm,IH-511-450A_004/B3,457,4.78,   0.000   0.000   1.000,,,0,0,,7.6025,77955.6+8773.2+35989.8+78412.8+8914.3+36447,,,A312_TP304L
 =21945/459510,ELBO,X 78184mm Y 9372mm Z 36218mm,X 78184mm Y 8914mm Z 36218mm,X 78184mm Y 9372mm Z 36676mm,IH-511-450A_004/B3,457,4.78,   1.000   0.000   0.000,X 78184mm Y 9055mm Z 36240mm+X 78184mm Y 9183mm Z 36305mm+X 78184mm Y 9284mm Z 36406mm+X 78184mm Y 9349mm Z 36534mm,,0,0,,38.3,77955.6+8914.3+35989.8+78412.8+9600.1+36675.6,,,A312_TP304L
 =21945/459510,TUBI,X 78184mm Y 9372mm Z 36792mm,X 78184mm Y 9372mm Z 36676mm,X 78184mm Y 9372mm Z 36908mm,IH-511-450A_004/B3,457,4.78,   0.000  -1.000   0.000,,,0,0,,12.542,77955.6+9142.9+36675.6+78412.8+9600.1+36908.4,,,A312_TP304L
 =21945/459434,FLAN,X 78184mm Y 9372mm Z 36918mm,X 78184mm Y 9372mm Z 36908mm,X 78184mm Y 9372mm Z 36918mm,IH-511-450A_004/B3,457,4.78,   0.000  -1.000   0.000,,,0,0,,49.7,77866.7+9054+36850.3+78501.7+9689+36918.4,,,A312_TP304L
 =21945/459504,FLAN,X 78184mm Y 9371mm Z 36998mm,X 78184mm Y 9371mm Z 36923mm,X 78184mm Y 9371mm Z 36998mm,IH-511-450A_004/B3,406.4,7.92,   0.831   0.556   0.000,,,0,0,,139.34,77841.8+8954.6+36894.9+78975.4+10088.2+36997.9,,60,STEEL
 =21945/459517,TUBI,X 79535mm Y 8430mm Z 36724mm,X 79535mm Y 8430mm Z 36539mm,X 79535mm Y 8430mm Z 36908mm,IH-511-300A_004/B2,323.8,4.57,   0.000  -1.000   0.000,,,0,0,,13.522,79373.1+8268.3+36538.9+79697+8592.2+36908.4,,,A312_TP304L
 =21945/459522,FLAN,X 79535mm Y 8430mm Z 36918mm,X 79535mm Y 8430mm Z 36908mm,X 79535mm Y 8430mm Z 36918mm,IH-511-300A_004/B2,323.8,4.57,   0.000  -1.000   0.000,,,0,0,,28.18,79293.7+8189+36863+79776.3+8671.6+36918.4,,,A312_TP304L
 =21945/459549,FLAN,X 79535mm Y 8430mm Z 36998mm,X 79535mm Y 8430mm Z 36923mm,X 79535mm Y 8430mm Z 36998mm,IH-511-300A_004/B2,323.8,6.35,   0.259   0.966   0.000,,,0,0,,88.468,79134.1+8182+36890.9+80047.7+9095.6+36997.9,,,STEEL
 =21945/53131,TUBI,X 80550mm Y 8430mm Z 36390mm,X 80550mm Y 8430mm Z 36218mm,X 80550mm Y 8430mm Z 36561mm,IH-511-80A_004/B4,88.9,3.05,   1.000   0.000   0.000,,,0,0,,2.2226,80505.6+8385.8+36218.4+80594.5+8474.7+36561.4,,,A312_TP304L
 =21945/53132,FLAN,X 80550mm Y 8430mm Z 36568mm,X 80550mm Y 8430mm Z 36561mm,X 80550mm Y 8430mm Z 36568mm,IH-511-80A_004/B4,88.9,3.05,   1.000   0.000   0.000,,,0,0,,1.97,80460+8340.3+36554.1+80640+8520.3+36568.4,,,A312_TP304L
 =21945/53133,VALV,X 80550mm Y 8430mm Z 36591mm,X 80550mm Y 8430mm Z 36568mm,X 80550mm Y 8430mm Z 36614mm,IH-511-80A_004/B4,0,0,,,,0,0,,8,80460+8340.3+36547.7+80808+8590.3+36709.4,,,
 =21945/53134,FLAN,X 80550mm Y 8430mm Z 36614mm,X 80550mm Y 8430mm Z 36621mm,X 80550mm Y 8430mm Z 36614mm,IH-511-80A_004/B4,88.9,3.05,   1.000   0.000   0.000,,,0,0,,1.97,80460+8340.3+36614.4+80640+8520.3+36628.6,,,A312_TP304L
 =21945/53134,TUBI,X 80550mm Y 8430mm Z 36679mm,X 80550mm Y 8430mm Z 36621mm,X 80550mm Y 8430mm Z 36737mm,IH-511-80A_004/B4,88.9,3.05,   1.000   0.000   0.000,,,0,0,,0.7504,80505.6+8385.8+36621.4+80594.5+8474.7+36737.2,,,A312_TP304L
 =21945/53135,ELBO,X 80550mm Y 8430mm Z 36813mm,X 80550mm Y 8430mm Z 36737mm,X 80474mm Y 8430mm Z 36813mm,IH-511-80A_004/B4,88.9,3.05,   0.000  -1.000   0.000,X 80540mm Y 8430mm Z 36775mm+X 80512mm Y 8430mm Z 36803mm,,0,0,,0.76,80473.8+8385.8+36737.2+80594.5+8474.7+36857.8,,,A312_TP304L
 =21945/53135,TUBI,X 80436mm Y 8430mm Z 36813mm,X 80474mm Y 8430mm Z 36813mm,X 80398mm Y 8430mm Z 36813mm,IH-511-80A_004/B4,88.9,3.05,   0.000   0.000  -1.000,,,0,0,,0.4938,80397.6+8385.8+36768.9+80473.8+8474.7+36857.8,,,A312_TP304L
 =21945/53136,ELBO,X 80321mm Y 8430mm Z 36813mm,X 80398mm Y 8430mm Z 36813mm,X 80321mm Y 8430mm Z 36737mm,IH-511-80A_004/B4,88.9,3.05,   0.000  -1.000   0.000,X 80360mm Y 8430mm Z 36803mm+X 80332mm Y 8430mm Z 36775mm,,0,0,,0.76,80277+8385.8+36737.2+80397.6+8474.7+36857.8,,,A312_TP304L
 =21945/53261,FLAN,X 94968mm Y -587mm Z 37707mm,X 94960mm Y -587mm Z 37707mm,X 94968mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,5.35,94934.7+-701.3+37592.9+94968+-472.7+37821.5,,,A312_TP304L
 =21945/53261,TUBI,X 92037mm Y -587mm Z 37707mm,X 94960mm Y -587mm Z 37707mm,X 89114mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,48.931,89114+-644.2+37650+94960+-529.9+37764.3,,,A312_TP304L
 =30137/157116,UBOLT,X 91700mm Y -587mm Z 37707mm,X 91700mm Y -587mm Z 37707mm,X 91700mm Y -587mm Z 37707mm,QL-534-100A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,91665+-676+37599.3+91735+-498+37786.3,,,
 =21945/496760,UBOLT,X 94410mm Y -587mm Z 37707mm,X 94410mm Y -587mm Z 37707mm,X 94410mm Y -587mm Z 37707mm,QL-534-100A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,94375+-676+37599.3+94445+-498+37786.3,,,
 =21945/53265,FLAN,X 89106mm Y -587mm Z 37707mm,X 89114mm Y -587mm Z 37707mm,X 89106mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,5.35,89106+-701.3+37592.9+89139.3+-472.7+37821.5,,,A312_TP304L
 =21945/53267,FLAN,X 89103mm Y -587mm Z 37707mm,X 89095mm Y -587mm Z 37707mm,X 89103mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,5.35,89069.7+-701.3+37592.9+89103+-472.7+37821.5,,,A312_TP304L
 =21945/53267,TUBI,X 86103mm Y -587mm Z 37707mm,X 89095mm Y -587mm Z 37707mm,X 83111mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,50.086,83111+-644.2+37650+89095+-529.9+37764.3,,,A312_TP304L
 =30137/130505,UBOLT,X 88500mm Y -587mm Z 37707mm,X 88500mm Y -587mm Z 37707mm,X 88500mm Y -587mm Z 37707mm,QL-534-100A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,88465+-676+37599.3+88535+-498+37786.3,,,
 =21945/496776,UBOLT,X 86575mm Y -587mm Z 37707mm,X 86575mm Y -587mm Z 37707mm,X 86575mm Y -587mm Z 37707mm,QL-534-100A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,86540+-676+37599.3+86610+-498+37786.3,,,
 =30137/131418,UBOLT,X 84350mm Y -587mm Z 37707mm,X 84350mm Y -587mm Z 37707mm,X 84350mm Y -587mm Z 37707mm,QL-534-100A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,84315+-676+37599.3+84385+-498+37786.3,,,
 =21945/53276,FLAN,X 83103mm Y -587mm Z 37707mm,X 83111mm Y -587mm Z 37707mm,X 83103mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,5.35,83103+-701.3+37592.8+83136.3+-472.7+37821.4,,,A312_TP304L
 =21945/53278,FLAN,X 83100mm Y -587mm Z 37707mm,X 83092mm Y -587mm Z 37707mm,X 83100mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,5.35,83066.7+-701.3+37592.8+83100+-472.7+37821.4,,,A312_TP304L
 =21945/53278,TUBI,X 80100mm Y -587mm Z 37707mm,X 83092mm Y -587mm Z 37707mm,X 77108mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,50.086,77108+-644.2+37650+83092+-529.9+37764.3,,,A312_TP304L
 =21945/496795,UBOLT,X 82160mm Y -587mm Z 37707mm,X 82160mm Y -587mm Z 37707mm,X 82160mm Y -587mm Z 37707mm,QL-534-100A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,82125+-676+37599.3+82195+-498+37786.3,,,
 =21945/165561,UBOLT,X 80000mm Y -587mm Z 37707mm,X 80000mm Y -587mm Z 37707mm,X 80000mm Y -587mm Z 37707mm,QL-534-100A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,79965+-676+37599.3+80035+-498+37786.3,,,
 =21945/496787,UBOLT,X 78025mm Y -587mm Z 37707mm,X 78025mm Y -587mm Z 37707mm,X 78025mm Y -587mm Z 37707mm,QL-534-100A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,23,1.9557,77990+-676+37599.3+78060+-498+37786.3,,,
 =21945/542127,FLAN,X 77100mm Y -587mm Z 37707mm,X 77108mm Y -587mm Z 37707mm,X 77100mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,5.35,77100+-701.3+37592.8+77133.3+-472.7+37821.4,,,A312_TP304L
 =21945/542129,FLAN,X 77097mm Y -587mm Z 37707mm,X 77089mm Y -587mm Z 37707mm,X 77097mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,5.35,77063.7+-701.3+37592.8+77097+-472.7+37821.4,,,A312_TP304L
 =21945/542129,TUBI,X 76850mm Y -587mm Z 37707mm,X 77089mm Y -587mm Z 37707mm,X 76611mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,4.0009,76611+-644.2+37650+77089+-529.9+37764.3,,,A312_TP304L
 =21945/53281,FLAN,X 76603mm Y -587mm Z 37707mm,X 76611mm Y -587mm Z 37707mm,X 76603mm Y -587mm Z 37707mm,QL-534-100A_004/B1,114.3,3.05,   0.000   0.000   1.000,,,0,0,,5.35,76603+-701.3+37592.8+76636.3+-472.7+37821.4,,,A312_TP304L
 =21945/450743,TUBI,X 92324mm Y 1067mm Z 36242mm,X 92324mm Y 734mm Z 36242mm,X 92324mm Y 1400mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,3.5411,92237.5+733.8+36155.5+92410.5+1400+36328.5,,50,A312_TP304L
 =21945/497234,UBOLT,X 92324mm Y 908mm Z 36242mm,X 92324mm Y 908mm Z 36242mm,X 92324mm Y 908mm Z 36242mm,7D-511-65A_101/B1,0,0,   0.000   0.000   1.000,,,0,0,13,2.6533,92186.5+887.5+36092.5+92461.5+927.5+36357.5,,50,
 =21945/450745,OLET,X 92324mm Y 1400mm Z 36242mm,X 92324mm Y 1400mm Z 36242mm,X 92324mm Y 1400mm Z 36358mm,7D-511-65A_101/B1,73,3.05,   0.000   1.000   0.000,,,21.3,2.11,,1.9,92305+1381+36242+92343+1419+36378.5,,50,A312_TP304L
 =21945/450745,TUBI,X 92324mm Y 1632mm Z 36242mm,X 92324mm Y 1400mm Z 36242mm,X 92324mm Y 1865mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,2.4701,92237.5+1400+36155.5+92410.5+1864.7+36328.5,,50,A312_TP304L
 =21945/450746,ELBO,X 92324mm Y 1960mm Z 36242mm,X 92324mm Y 1865mm Z 36242mm,X 92229mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,X 92311mm Y 1913mm Z 36242mm+X 92276mm Y 1947mm Z 36242mm,,0,0,,0.78,92228.7+1864.7+36155.5+92410.5+2046.5+36328.5,,50,A312_TP304L
 =21945/450747,TEE,X 92152mm Y 1960mm Z 36242mm,X 92076mm Y 1960mm Z 36242mm,X 92229mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000  -1.000   0.000,,X 92152mm Y 1960mm Z 36309mm,48.3,2.77,,1.419,92076.3+1873.4+36155.4+92228.7+2046.6+36328.6,,50,A312_TP304L
 =21945/548980,TUBI,X 91917mm Y 1960mm Z 36242mm,X 92076mm Y 1960mm Z 36242mm,X 91758mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,1.6918,91758+1873.5+36155.5+92076.3+2046.5+36328.5,,50,A312_TP304L
 =21945/450748,VALV,X 91650mm Y 1960mm Z 36242mm,X 91758mm Y 1960mm Z 36242mm,X 91542mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,0,0,,,,0,0,,20,91500+1810+36192.7+91800+2110+36948,,50,
 =21945/548981,TUBI,X 91299mm Y 1960mm Z 36242mm,X 91542mm Y 1960mm Z 36242mm,X 91056mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,2.5822,91056.2+1873.5+36155.5+91542+2046.5+36328.5,,50,A312_TP304L
 =21945/497232,UBOLT,X 91368mm Y 1960mm Z 36242mm,X 91368mm Y 1960mm Z 36242mm,X 91368mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.6533,91347.5+1822.5+36092.5+91387.5+2097.5+36357.5,,50,
 =21945/450750,ATTA,X 91176mm Y 1960mm Z 36242mm,X 91176mm Y 1960mm Z 36242mm,X 91176mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,0,0,,,,0,0,,1.3454,91146.2+1931.1+36268.2+91206.2+1988.9+36448.5,,50,
 =21945/450751,OLET,X 91056mm Y 1960mm Z 36242mm,X 91056mm Y 1960mm Z 36242mm,X 91056mm Y 1960mm Z 36298mm,7D-511-65A_101/B1,73,5.16,  -1.000   0.000   0.000,,,21.3,2.77,,0.08,91038.7+1942.5+36278.5+91073.6+1977.5+36297.6,,50,A312_TP304L
 =21945/450751,TUBI,X 90998mm Y 1960mm Z 36242mm,X 91056mm Y 1960mm Z 36242mm,X 90939mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,0.6229,90939+1873.5+36155.5+91056.2+2046.5+36328.5,,50,A312_TP304L
 =21945/548343,FLAN,X 90869mm Y 1960mm Z 36242mm,X 90939mm Y 1960mm Z 36242mm,X 90869mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,4.03,90869.1+1821.1+36103.1+90939+2098.9+36380.9,,50,A312_TP304L
 =21945/450754,FILT,X 90720mm Y 1960mm Z 36242mm,X 90865mm Y 1960mm Z 36242mm,X 90575mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,0,0,,,,0,0,,17.5,90510.6+1871.1+35979+90864.6+2048.9+36330.9,,50,
 =21945/548345,FLAN,X 90570mm Y 1960mm Z 36242mm,X 90500mm Y 1960mm Z 36242mm,X 90570mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,4.03,90500.3+1821.1+36103.1+90570.1+2098.9+36380.9,,50,A312_TP304L
 =21945/548984,TUBI,X 90425mm Y 1960mm Z 36242mm,X 90500mm Y 1960mm Z 36242mm,X 90350mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,0.7986,90350+1873.5+36155.5+90500.3+2046.5+36328.5,,50,A312_TP304L
 =21945/548346,ATTA,X 90720mm Y 1960mm Z 36242mm,X 90720mm Y 1960mm Z 36242mm,X 90720mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,0,0,,,,0,0,,3.1182,90544.6+1830.7+35932.7+90894.6+2069.3+36212.7,,50,
 =21945/450757,OLET,X 90350mm Y 1960mm Z 36242mm,X 90350mm Y 1960mm Z 36242mm,X 90350mm Y 1960mm Z 36186mm,7D-511-65A_101/B1,73,5.16,   1.000   0.000   0.000,,,21.3,2.77,,0.08,90332.6+1942.5+36186.4+90367.5+1977.5+36205.5,,50,A312_TP304L
 =21945/450757,TUBI,X 90302mm Y 1960mm Z 36242mm,X 90350mm Y 1960mm Z 36242mm,X 90254mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000  -1.000,,,0,0,,0.5084,90254.4+1873.5+36155.5+90350+2046.5+36328.5,,50,A312_TP304L
 =21945/450758,VALV,X 90146mm Y 1960mm Z 36242mm,X 90254mm Y 1960mm Z 36242mm,X 90038mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,0,0,,,,0,0,,20,89996.4+1810+36192.7+90296.4+2110+36948,,50,
 =21945/548985,TUBI,X 89803mm Y 1960mm Z 36242mm,X 90038mm Y 1960mm Z 36242mm,X 89568mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,2.4983,89568.3+1873.5+36155.5+90038.4+2046.5+36328.5,,50,A312_TP304L
 =21945/549116,UBOLT,X 89868mm Y 1960mm Z 36242mm,X 89868mm Y 1960mm Z 36242mm,X 89868mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.6533,89847.5+1822.5+36092.5+89887.5+2097.5+36357.5,,50,
 =21945/450760,TEE,X 89492mm Y 1960mm Z 36242mm,X 89568mm Y 1960mm Z 36242mm,X 89416mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   1.000   0.000,,X 89492mm Y 1960mm Z 36299mm,33.4,2.77,,1.74,89415.9+1873.4+36155.4+89568.3+2046.6+36328.6,,50,A312_TP304L
 =21945/548987,TUBI,X 89191mm Y 1960mm Z 36242mm,X 89416mm Y 1960mm Z 36242mm,X 88966mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,2.3918,88965.9+1873.5+36155.5+89415.9+2046.5+36328.5,,50,A312_TP304L
 =21945/450762,ELBO,X 88902mm Y 1960mm Z 36242mm,X 88902mm Y 1896mm Z 36242mm,X 88966mm Y 1960mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000  -1.000,X 88911mm Y 1928mm Z 36242mm+X 88934mm Y 1951mm Z 36242mm,,0,0,,0.75,88815.9+1873.5+36155.5+88988.9+2046.5+36328.5,,50,A312_TP304L
 =21945/548989,TUBI,X 88902mm Y 1315mm Z 36242mm,X 88902mm Y 1896mm Z 36242mm,X 88902mm Y 734mm Z 36242mm,7D-511-65A_101/B1,73,3.05,   0.000   0.000   1.000,,,0,0,,6.18,88815.9+733.8+36155.5+88988.9+1896.5+36328.5,,50,A312_TP304L
 =21945/497219,UBOLT,X 88902mm Y 908mm Z 36242mm,X 88902mm Y 908mm Z 36242mm,X 88902mm Y 908mm Z 36242mm,7D-511-65A_101/B1,0,0,   0.000   0.000   1.000,,,0,0,13,2.6533,88764.9+887.5+36092.5+89039.9+927.5+36357.5,,50,
