name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =30137/1769984,BEND,X 94879mm Y 9000mm Z 27233mm,X 94836mm Y 9000mm Z 27245mm,X 94925mm Y 9000mm Z 27233mm,EL-788-100A_015/B1,114.3,4.5,   0.000  -1.000   0.000,X 94854mm Y 9000mm Z 27241mm+X 94871mm Y 9000mm Z 27237mm+X 94889mm Y 9000mm Z 27235mm+X 94907mm Y 9000mm Z 27234mm,,0,0,,1.1019,94820.7+8942.9+27176.3+94924.8+9057.2+27300.4,,,STEEL
 =30137/1769984,TUBI,X 95335mm Y 9000mm Z 27233mm,X 94925mm Y 9000mm Z 27233mm,X 95745mm Y 9000mm Z 27233mm,EL-788-100A_015/B1,114.3,4.5,   0.000   0.000   1.000,,,0,0,,10.006,94924.8+8942.9+27176.3+95745+9057.2+27290.6,,,STEEL
 =38329/1468894,UBOLT,X 95235mm Y 9000mm Z 27233mm,X 95235mm Y 9000mm Z 27233mm,X 95235mm Y 9000mm Z 27233mm,EL-788-100A_015/B1,0,0,   0.000   0.000   1.000,,,0,0,23,0.455,95223+8921+27145.6+95247+9079+27308.5,,,
 =30137/1786822,FLAN,X 95750mm Y 9000mm Z 27233mm,X 95745mm Y 9000mm Z 27233mm,X 95750mm Y 9000mm Z 27233mm,EL-788-100A_015/B1,114.3,4.5,   0.000   0.000   1.000,,,0,0,,2.39,95733.8+8900+27133.5+95750+9100+27333.5,,,STEEL
 =30137/1516994,TUBI,X 95050mm Y 6488mm Z 26428mm,X 95050mm Y 6488mm Z 26653mm,X 95050mm Y 6488mm Z 26203mm,EL-788-65A_015/B2,76.3,4,   0.000   1.000   0.000,,,0,0,,2.853,95011.9+6450+26203.2+95088.2+6526.3+26653.2,,,STEEL
 =30137/1516995,ATTA,X 95050mm Y 6488mm Z 26653mm,X 95050mm Y 6488mm Z 26653mm,X 95050mm Y 6488mm Z 26653mm,EL-788-65A_015/B2,0,0,,,,0,0,,0.11,95008.8+6463.1+26638.2+95027+6513.1+26708.2,,,
 =38329/1468890,UBOLT,X 95050mm Y 6488mm Z 26471mm,X 95050mm Y 6488mm Z 26471mm,X 95050mm Y 6488mm Z 26471mm,EL-788-65A_015/B2,0,0,   0.000   1.000   0.000,,,0,0,12,0.193,94994.5+6423.5+26461.8+95105.5+6540.1+26480.8,,,
 =30137/1763907,BEND,X 95050mm Y 6488mm Z 25973mm,X 95050mm Y 6488mm Z 26203mm,X 95050mm Y 6718mm Z 25973mm,EL-788-65A_015/B2,76.3,4,   1.000   0.000   0.000,X 95050mm Y 6519mm Z 26088mm+X 95050mm Y 6603mm Z 26004mm,,0,0,,2.2905,95011.9+6450+25935+95088.2+6718.1+26203.2,,,STEEL
 =30137/1763907,TUBI,X 95050mm Y 8391mm Z 25973mm,X 95050mm Y 6718mm Z 25973mm,X 95050mm Y 10063mm Z 25973mm,EL-788-65A_015/B2,76.3,4,   0.000   0.000   1.000,,,0,0,,21.209,95011.9+6718.1+25935+95088.2+10063.4+26011.3,,,STEEL
 =38329/1477983,UBOLT,X 95050mm Y 9808mm Z 25973mm,X 95050mm Y 9808mm Z 25973mm,X 95050mm Y 9808mm Z 25973mm,EL-788-65A_015/B2,0,0,   0.000   0.000  -1.000,,,0,0,13,0.193,94994.5+9798+25921.2+95105.5+9817+26037.8,,,
 =38329/1477974,UBOLT,X 95050mm Y 7908mm Z 25973mm,X 95050mm Y 7908mm Z 25973mm,X 95050mm Y 7908mm Z 25973mm,EL-788-65A_015/B2,0,0,   0.000   0.000  -1.000,,,0,0,13,0.193,94994.5+7898+25921.2+95105.5+7917+26037.8,,,
 =38329/1477970,UBOLT,X 95050mm Y 7033mm Z 25973mm,X 95050mm Y 7033mm Z 25973mm,X 95050mm Y 7033mm Z 25973mm,EL-788-65A_015/B2,0,0,   0.000   0.000  -1.000,,,0,0,13,0.193,94994.5+7023+25921.2+95105.5+7042+26037.8,,,
 =30137/1770046,FLAN,X 95050mm Y 10068mm Z 25973mm,X 95050mm Y 10063mm Z 25973mm,X 95050mm Y 10068mm Z 25973mm,EL-788-65A_015/B2,76.3,4,   0.000   0.000   1.000,,,0,0,,1.49,94972.5+10054.1+25895.7+95127.5+10068.4+26050.7,,,STEEL
 =30137/1770048,FLAN,X 95050mm Y 10070mm Z 25973mm,X 95050mm Y 10075mm Z 25973mm,X 95050mm Y 10070mm Z 25973mm,EL-788-65A_015/B2,76.3,4,   0.000   0.000   1.000,,,0,0,,1.49,94972.5+10069.9+25895.7+95127.5+10084.1+26050.7,,,STEEL
 =30137/1770048,TUBI,X 95050mm Y 10162mm Z 25973mm,X 95050mm Y 10075mm Z 25973mm,X 95050mm Y 10248mm Z 25973mm,EL-788-65A_015/B2,76.3,4,   0.000   0.000   1.000,,,0,0,,1.0985,95011.9+10074.9+25935+95088.2+10248.2+26011.3,,,STEEL
 =30137/1479543,BEND,X 95050mm Y 10478mm Z 25973mm,X 95030mm Y 10478mm Z 25744mm,X 95050mm Y 10248mm Z 25973mm,EL-788-65A_015/B2,76.3,4,   0.996   0.000  -0.087,X 95040mm Y 10447mm Z 25859mm+X 95047mm Y 10363mm Z 25942mm,,0,0,,2.2905,94991.9+10248.1+25740.7+95091.3+10516.3+26014.5,,,STEEL
 =30137/1479543,TUBI,X 95011mm Y 10478mm Z 25533mm,X 95030mm Y 10478mm Z 25744mm,X 94993mm Y 10478mm Z 25321mm,EL-788-65A_015/B2,76.3,4,   0.000  -1.000   0.000,,,0,0,,2.6897,94955+10440+25318.1+95068+10516.3+25747.4,,,STEEL
 =30137/1770051,BEND,X 94992mm Y 10478mm Z 25311mm,X 94993mm Y 10478mm Z 25321mm,X 94992mm Y 10478mm Z 25301mm,EL-788-65A_015/B2,76.3,4,   0.000  -1.000   0.000,X 94993mm Y 10478mm Z 25311mm,,0,0,,0.1273,94953.9+10440+25301.4+95031+10516.3+25324.8,,,STEEL
 =30137/1770051,TUBI,X 94992mm Y 10478mm Z 24822mm,X 94992mm Y 10478mm Z 25301mm,X 94992mm Y 10478mm Z 24342mm,EL-788-65A_015/B2,76.3,4,   1.000   0.000   0.000,,,0,0,,6.0845,94953.9+10440+24341.7+95030.2+10516.3+25301.4,,,STEEL
 =38329/1477986,UBOLT,X 94992mm Y 10478mm Z 24467mm,X 94992mm Y 10478mm Z 24467mm,X 94992mm Y 10478mm Z 24467mm,EL-788-65A_015/B2,0,0,  -1.000   0.000   0.000,,,0,0,12,0.193,94940.1+10422.6+24458+95056.7+10533.6+24477,,,
 =38329/1477984,UBOLT,X 94992mm Y 10478mm Z 25217mm,X 94992mm Y 10478mm Z 25217mm,X 94992mm Y 10478mm Z 25217mm,EL-788-65A_015/B2,0,0,  -1.000   0.000   0.000,,,0,0,12,0.193,94940.1+10422.6+25208+95056.7+10533.6+25227,,,
 =30137/1479549,ATTA,X 94992mm Y 10478mm Z 24342mm,X 94992mm Y 10478mm Z 24342mm,X 94992mm Y 10478mm Z 24342mm,EL-788-65A_015/B2,0,0,,,,0,0,,0.11,94950.9+10453.1+24286.7+94969.1+10503.1+24356.7,,,
 =30137/1561169,TUBI,X 79350mm Y 8220mm Z 26531mm,X 79350mm Y 8220mm Z 26241mm,X 79350mm Y 8220mm Z 26821mm,EN-745-50A_011/B1,60.5,3.9,   0.000   1.000   0.000,,,0,0,,3.1552,79319.8+8189.8+26241.1+79380.3+8250.3+26821.1,,,STEEL
 =30137/1561173,ATTA,X 79350mm Y 8220mm Z 26241mm,X 79350mm Y 8220mm Z 26241mm,X 79350mm Y 8220mm Z 26241mm,EN-745-50A_011/B1,0,0,,,,0,0,,0.09,79329+8235+26186.1+79371+8253.2+26256.1,,,
 =38329/1369299,UBOLT,X 79350mm Y 8220mm Z 26575mm,X 79350mm Y 8220mm Z 26575mm,X 79350mm Y 8220mm Z 26575mm,EN-745-50A_011/B1,0,0,   0.000  -1.000   0.000,,,0,0,12,0.169,79304.5+8178+26566.3+79395.5+8271.3+26583.3,,,
 =30137/1561168,BEND,X 79350mm Y 8220mm Z 27006mm,X 79535mm Y 8220mm Z 27006mm,X 79350mm Y 8220mm Z 26821mm,EN-745-50A_011/B1,60.5,3.9,   0.000  -1.000   0.000,X 79442mm Y 8220mm Z 26981mm+X 79375mm Y 8220mm Z 26914mm,,0,0,,1.5808,79319.8+8189.8+26821.1+79535+8250.3+27036.3,,,STEEL
 =30137/1561168,TUBI,X 80806mm Y 8220mm Z 27006mm,X 79535mm Y 8220mm Z 27006mm,X 82076mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,60.5,3.9,   0.000   0.000  -1.000,,,0,0,,13.826,79535+8189.8+26975.8+82076.5+8250.3+27036.3,,,STEEL
 =54713/137806,UBOLT,X 80652mm Y 8220mm Z 27006mm,X 80652mm Y 8220mm Z 27006mm,X 80652mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.169,80644+8174.5+26964.1+80661+8265.5+27057.3,,,
 =30137/1561109,FLAN,X 82084mm Y 8220mm Z 27006mm,X 82076mm Y 8220mm Z 27006mm,X 82084mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,60.5,3.9,   0.000   1.000   0.000,,,0,0,,1.07,82069.3+8155+26941.1+82083.5+8285+27071.1,,,STEEL
 =30137/1561111,FLAN,X 82085mm Y 8220mm Z 27006mm,X 82092mm Y 8220mm Z 27006mm,X 82085mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,60.5,3.9,   0.000   1.000   0.000,,,0,0,,1.07,82085+8155+26941.1+82099.3+8285+27071.1,,,STEEL
 =30137/1561111,TUBI,X 83742mm Y 8220mm Z 27006mm,X 82092mm Y 8220mm Z 27006mm,X 85392mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,60.5,3.9,   0.000   1.000   0.000,,,0,0,,17.949,82092+8189.7+26975.8+85391.5+8250.2+27036.3,,,STEEL
 =54713/138382,UBOLT,X 82582mm Y 8220mm Z 27006mm,X 82582mm Y 8220mm Z 27006mm,X 82582mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.169,82574+8174.5+26964.1+82591+8265.5+27057.3,,,
 =54713/138617,UBOLT,X 84002mm Y 8220mm Z 27006mm,X 84002mm Y 8220mm Z 27006mm,X 84002mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.169,83994+8174.5+26964.1+84011+8265.5+27057.3,,,
 =54713/139112,UBOLT,X 85132mm Y 8220mm Z 27006mm,X 85132mm Y 8220mm Z 27006mm,X 85132mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,0,0,   0.000   0.000  -1.000,,,0,0,23,0.169,85124+8174.5+26964.1+85141+8265.5+27057.3,,,
 =21945/2207190,FLAN,X 85398mm Y 8220mm Z 27006mm,X 85392mm Y 8220mm Z 27006mm,X 85398mm Y 8220mm Z 27006mm,EN-745-50A_011/B1,60.5,3.9,   0.000   0.000   1.000,,,0,0,,1.07,85384.3+8155+26941.1+85398.5+8285+27071.1,,,STEEL
 =30137/1613250,TUBI,X 79519mm Y 3740mm Z 26318mm,X 77800mm Y 3740mm Z 26318mm,X 81239mm Y 3740mm Z 26318mm,XU-542-250A_003/B2,273,4.19,   0.000   0.000   1.000,,,0,0,,96.977,77800+3603.4+26181.3+81238.9+3876.6+26454.4,,,A312_TP304L
 =71097/131481,UBOLT,X 80608mm Y 3740mm Z 26318mm,X 80608mm Y 3740mm Z 26318mm,X 80608mm Y 3740mm Z 26318mm,XU-542-250A_003/B2,0,0,   0.000   0.000   1.000,,,0,0,23,3.522,80592.5+3576.5+26122.4+80622.5+3903.5+26476.4,,,
 =38329/1477558,UBOLT,X 79062mm Y 3740mm Z 26318mm,X 79062mm Y 3740mm Z 26318mm,X 79062mm Y 3740mm Z 26318mm,XU-542-250A_003/B2,0,0,   0.000   0.000   1.000,,,0,0,23,3.522,79047.5+3576.5+26122.4+79077.5+3903.5+26476.4,,,
 =38329/1477499,UBOLT,X 78045mm Y 3740mm Z 26318mm,X 78045mm Y 3740mm Z 26318mm,X 78045mm Y 3740mm Z 26318mm,XU-542-250A_003/B2,0,0,   0.000   0.000   1.000,,,0,0,23,3.522,78030+3576.5+26122.4+78060+3903.5+26476.4,,,
 =21945/2195896,ELBO,X 81341mm Y 3740mm Z 26318mm,X 81429mm Y 3740mm Z 26369mm,X 81239mm Y 3740mm Z 26318mm,XU-542-250A_003/B2,273,4.19,   0.000   1.000   0.000,X 81393mm Y 3740mm Z 26351mm+X 81356mm Y 3740mm Z 26337mm+X 81318mm Y 3740mm Z 26326mm+X 81278mm Y 3740mm Z 26320mm,,0,0,,7.77,81238.9+3603.5+26181.3+81497.7+3876.5+26487.1,,,A312_TP304L
 =79289/20120,TUBI,X 81668mm Y 3740mm Z 26506mm,X 81429mm Y 3740mm Z 26369mm,X 81906mm Y 3740mm Z 26644mm,XU-542-250A_003/B2,273,4.19,  -0.500   0.000   0.866,,,0,0,,15.516,81361.1+3603.4+26250.6+81974.2+3876.5+26762.3,,,A312_TP304L
 =30137/1613297,TUBI,X 80664mm Y 8715mm Z 26999mm,X 77665mm Y 8715mm Z 27000mm,X 83663mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,33.4,3.38,   0.000   0.000   1.000,,,0,0,,15.175,77665+8698.3+26982.2+83663+8731.7+27016.2,,,A312_TP304L
 =38329/1468498,UBOLT,X 77782mm Y 8715mm Z 27000mm,X 77782mm Y 8715mm Z 27000mm,X 77782mm Y 8715mm Z 27000mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,77776+8686.5+26973.5+77789+8743.5+27061.8,,,
 =38329/1468507,UBOLT,X 79182mm Y 8715mm Z 26999mm,X 79182mm Y 8715mm Z 26999mm,X 79182mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,79176+8686.5+26973.4+79189+8743.5+27061.7,,,
 =38329/1468513,UBOLT,X 80653mm Y 8715mm Z 26999mm,X 80653mm Y 8715mm Z 26999mm,X 80653mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,80646+8686.5+26973.2+80659+8743.5+27061.5,,,
 =38329/1468476,UBOLT,X 82582mm Y 8715mm Z 26999mm,X 82582mm Y 8715mm Z 26999mm,X 82582mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,82576+8686.5+26973+82589+8743.5+27061.3,,,
 =21945/2326716,TUBI,X 86622mm Y 8715mm Z 26999mm,X 83663mm Y 8715mm Z 26999mm,X 89580mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,33.4,3.38,   0.000   0.000   1.000,,,0,0,,14.97,83663+8698.3+26982+89580+8731.7+27015.6,,,A312_TP304L
 =38329/1468519,UBOLT,X 84003mm Y 8715mm Z 26999mm,X 84003mm Y 8715mm Z 26999mm,X 84003mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,83996+8686.5+26973.3+84009+8743.5+27061.6,,,
 =38329/1468479,UBOLT,X 85132mm Y 8715mm Z 26999mm,X 85132mm Y 8715mm Z 26999mm,X 85132mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,85126+8686.5+26973.2+85139+8743.5+27061.5,,,
 =38329/1468526,UBOLT,X 86850mm Y 8715mm Z 26999mm,X 86850mm Y 8715mm Z 26999mm,X 86850mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.096,86843.5+8686.5+26973+86856.5+8743.5+27061.3,,,
 =38329/1468602,UBOLT,X 88547mm Y 8715mm Z 26999mm,X 88547mm Y 8715mm Z 26999mm,X 88547mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,88541+8686.5+26972.8+88554+8743.5+27061.1,,,
 =21945/2326726,TUBI,X 92565mm Y 8715mm Z 26999mm,X 89580mm Y 8715mm Z 26999mm,X 95550mm Y 8715mm Z 27000mm,XU-641-25A_002/B2,33.4,3.38,   0.000   0.000   1.000,,,0,0,,15.104,89580+8698.3+26982+95550+8731.7+27016.4,,,A312_TP304L
 =38329/1468717,UBOLT,X 90202mm Y 8715mm Z 26999mm,X 90202mm Y 8715mm Z 26999mm,X 90202mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,90196+8686.5+26972.7+90209+8743.5+27061,,,
 =38329/1468744,UBOLT,X 91932mm Y 8715mm Z 26999mm,X 91932mm Y 8715mm Z 26999mm,X 91932mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,91926+8686.5+26972.7+91939+8743.5+27061,,,
 =38329/1468879,UBOLT,X 95332mm Y 8715mm Z 26999mm,X 95332mm Y 8715mm Z 26999mm,X 95332mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.0888,95326+8686.5+26972.7+95339+8743.5+27061,,,
 =38329/1468848,UBOLT,X 93600mm Y 8715mm Z 26999mm,X 93600mm Y 8715mm Z 26999mm,X 93600mm Y 8715mm Z 26999mm,XU-641-25A_002/B2,0,0,   0.000   0.000  -1.000,,,0,0,23,0.096,93593.5+8686.5+26972.7+93606.5+8743.5+27061,,,
 =79289/19995,TUBI,X 85495mm Y 5427mm Z 27366mm,X 85495mm Y 5427mm Z 27609mm,X 85495mm Y 5427mm Z 27123mm,XO-306-150A_005/B2,168.3,7.11,   0.000   1.000   0.000,,,0,0,,13.85,85360.9+5292.9+27123.5+85629.2+5561.2+27608.6,,50,A312_TP304L
 =30137/1722397,ELBO,X 85495mm Y 5427mm Z 26971mm,X 85495mm Y 5275mm Z 26971mm,X 85495mm Y 5427mm Z 27123mm,XO-306-150A_005/B2,168.3,7.11,   1.000   0.000   0.000,X 85495mm Y 5351mm Z 26991mm+X 85495mm Y 5407mm Z 27047mm,,0,0,,6.878,85360.9+5274.6+26837+85629.1+5561.1+27123.5,,50,A312_TP304L
 =30137/1722397,TUBI,X 85495mm Y 5122mm Z 26971mm,X 85495mm Y 5275mm Z 26971mm,X 85495mm Y 4970mm Z 26971mm,XO-306-150A_005/B2,168.3,7.11,   0.000   0.000   1.000,,,0,0,,8.7084,85360.9+4969.6+26836.9+85629.2+5274.6+27105.2,,50,A312_TP304L
 =30137/1728334,FLAN,X 77305mm Y 10880mm Z 27294mm,X 77315mm Y 10880mm Z 27294mm,X 77305mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,6.33,77305+10720+27134.5+77325.3+11040+27454.5,,,STEEL
 =30137/1728334,TUBI,X 79695mm Y 10880mm Z 27294mm,X 77315mm Y 10880mm Z 27294mm,X 82075mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,200.4,77315+10771.9+27186.3+82075+10988.2+27402.6,,,STEEL
 =54713/137488,UBOLT,X 79085mm Y 10880mm Z 27294mm,X 79085mm Y 10880mm Z 27294mm,X 79085mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.07,79070+10744+27138.1+79100+11016+27425.5,,,
 =30137/1728335,FLAN,X 82085mm Y 10880mm Z 27294mm,X 82075mm Y 10880mm Z 27294mm,X 82085mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,6.33,82064.8+10720+27134.5+82085+11040+27454.5,,,STEEL
 =30137/1728337,FLAN,X 82088mm Y 10880mm Z 27294mm,X 82098mm Y 10880mm Z 27294mm,X 82088mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,6.33,82088+10720+27134.5+82108.3+11040+27454.5,,,STEEL
 =30137/1728337,TUBI,X 84331mm Y 10880mm Z 27294mm,X 82098mm Y 10880mm Z 27294mm,X 86564mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,188.02,82098+10771.9+27186.3+86564+10988.2+27402.6,,,STEEL
 =54713/138384,UBOLT,X 82485mm Y 10880mm Z 27294mm,X 82485mm Y 10880mm Z 27294mm,X 82485mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.07,82470+10744+27138.1+82500+11016+27425.5,,,
 =54713/139177,UBOLT,X 85035mm Y 10880mm Z 27294mm,X 85035mm Y 10880mm Z 27294mm,X 85035mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.07,85020+10744+27138.1+85050+11016+27425.5,,,
 =30137/1728338,FLAN,X 86574mm Y 10880mm Z 27294mm,X 86564mm Y 10880mm Z 27294mm,X 86574mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,6.33,86553.8+10720+27134.5+86574+11040+27454.5,,,STEEL
 =30137/1728340,FLAN,X 86577mm Y 10880mm Z 27294mm,X 86587mm Y 10880mm Z 27294mm,X 86577mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,6.33,86577+10720+27134.5+86597.3+11040+27454.5,,,STEEL
 =30137/1728340,TUBI,X 88155mm Y 10880mm Z 27294mm,X 86587mm Y 10880mm Z 27294mm,X 89722mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,131.98,86587+10771.9+27186.3+89722+10988.2+27402.6,,,STEEL
 =38329/1468651,UBOLT,X 88450mm Y 10880mm Z 27294mm,X 88450mm Y 10880mm Z 27294mm,X 88450mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.07,88435+10744+27138.1+88465+11016+27425.5,,,
 =30137/1728341,FLAN,X 89732mm Y 10880mm Z 27294mm,X 89722mm Y 10880mm Z 27294mm,X 89732mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,6.33,89711.8+10720+27134.5+89732+11040+27454.5,,,STEEL
 =30137/1728343,FLAN,X 89735mm Y 10880mm Z 27294mm,X 89745mm Y 10880mm Z 27294mm,X 89735mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,6.33,89735+10720+27134.5+89755.3+11040+27454.5,,,STEEL
 =30137/1728343,TUBI,X 92742mm Y 10880mm Z 27294mm,X 89745mm Y 10880mm Z 27294mm,X 95739mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,252.35,89745+10771.9+27186.3+95739+10988.2+27402.6,,,STEEL
 =38329/1468788,UBOLT,X 91835mm Y 10880mm Z 27294mm,X 91835mm Y 10880mm Z 27294mm,X 91835mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.07,91820+10744+27138.1+91850+11016+27425.5,,,
 =38329/1468891,UBOLT,X 95235mm Y 10880mm Z 27294mm,X 95235mm Y 10880mm Z 27294mm,X 95235mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,0,0,   0.000   0.000   1.000,,,0,0,23,2.07,95220+10744+27138.1+95250+11016+27425.5,,,
 =30137/1728344,FLAN,X 95749mm Y 10880mm Z 27294mm,X 95739mm Y 10880mm Z 27294mm,X 95749mm Y 10880mm Z 27294mm,F4-012-200A_033/B1,216.3,8.2,   0.000   0.000   1.000,,,0,0,,6.33,95728.8+10720+27134.5+95749+11040+27454.5,,,STEEL
 =30137/1769909,TUBI,X 94618mm Y 7644mm Z 25981mm,X 94570mm Y 7644mm Z 25981mm,X 94665mm Y 7644mm Z 25981mm,EN-788-50A_014/B2,60.5,3.9,   0.000   0.000   1.000,,,0,0,,0.5168,94570+7613.9+25950.8+94665+7674.4+26011.3,,,STEEL
 =30137/1769908,ATTA,X 94570mm Y 7644mm Z 25981mm,X 94570mm Y 7644mm Z 25981mm,X 94570mm Y 7644mm Z 25981mm,EN-788-50A_014/B2,0,0,,,,0,0,,0.09,94515+7623.1+25996.1+94585+7665.1+26014.3,,,
 =30137/1769910,BEND,X 94850mm Y 7644mm Z 25981mm,X 94665mm Y 7644mm Z 25981mm,X 94850mm Y 7829mm Z 25981mm,EN-788-50A_014/B2,60.5,3.9,   0.000   0.000   1.000,X 94758mm Y 7669mm Z 25981mm+X 94825mm Y 7736mm Z 25981mm,,0,0,,1.5808,94665+7613.9+25950.8+94880.3+7829.1+26011.3,,,STEEL
 =30137/1769910,TUBI,X 94850mm Y 8943mm Z 25981mm,X 94850mm Y 7829mm Z 25981mm,X 94850mm Y 10058mm Z 25981mm,EN-788-50A_014/B2,60.5,3.9,  -1.000   0.000   0.000,,,0,0,,12.123,94819.8+7829.1+25950.8+94880.3+10057.6+26011.3,,,STEEL
 =38329/1477982,UBOLT,X 94850mm Y 9807mm Z 25981mm,X 94850mm Y 9807mm Z 25981mm,X 94850mm Y 9807mm Z 25981mm,EN-788-50A_014/B2,0,0,   0.000   0.000  -1.000,,,0,0,13,0.169,94804.5+9799+25939.1+94895.5+9816+26032.3,,,
 =38329/1477973,UBOLT,X 94850mm Y 7908mm Z 25981mm,X 94850mm Y 7908mm Z 25981mm,X 94850mm Y 7908mm Z 25981mm,EN-788-50A_014/B2,0,0,   0.000   0.000  -1.000,,,0,0,13,0.169,94804.5+7899+25939.1+94895.5+7916+26032.3,,,
 =30137/1770043,FLAN,X 94850mm Y 10065mm Z 25981mm,X 94850mm Y 10058mm Z 25981mm,X 94850mm Y 10065mm Z 25981mm,EN-788-50A_014/B2,60.5,3.9,   0.000   0.000   1.000,,,0,0,,1.07,94785+10050.4+25916.1+94915+10064.6+26046.1,,,STEEL
 =30137/1770045,FLAN,X 94850mm Y 10066mm Z 25981mm,X 94850mm Y 10073mm Z 25981mm,X 94850mm Y 10066mm Z 25981mm,EN-788-50A_014/B2,60.5,3.9,   0.000   0.000   1.000,,,0,0,,1.07,94785+10066.1+25916.1+94915+10080.4+26046.1,,,STEEL
 =30137/1770045,TUBI,X 94850mm Y 10283mm Z 25981mm,X 94850mm Y 10073mm Z 25981mm,X 94850mm Y 10493mm Z 25981mm,EN-788-50A_014/B2,60.5,3.9,   0.000   0.000   1.000,,,0,0,,2.2849,94819.8+10073.1+25950.8+94880.3+10493.2+26011.3,,,STEEL
 =30137/1769911,BEND,X 94850mm Y 10678mm Z 25981mm,X 94898mm Y 10678mm Z 25802mm,X 94850mm Y 10493mm Z 25981mm,EN-788-50A_014/B2,60.5,3.9,   0.966   0.000   0.259,X 94874mm Y 10653mm Z 25891mm+X 94857mm Y 10586mm Z 25957mm,,0,0,,1.5808,94813+10493.1+25794.5+94927.1+10708.4+26018.1,,,STEEL
 =30137/1769911,TUBI,X 94946mm Y 10678mm Z 25624mm,X 94898mm Y 10678mm Z 25802mm,X 94994mm Y 10678mm Z 25445mm,EN-788-50A_014/B2,60.5,3.9,   0.000  -1.000   0.000,,,0,0,,2.0139,94868.7+10647.9+25437+95022.9+10708.4+25810.2,,,STEEL
