name,type,pos,poss,pose,size,stru,ori,division,weld
 =46521/662210,SCTN,X 82500mm Y 6450mm Z 24226mm,X 82500mm Y 6450mm Z 24226mm,X 82500mm Y 6450mm Z 23985mm,TUBE_165.2x4.9,=46521/662189,   0.000   1.000   0.000,SUPP,
 =46521/662212,SCTN,X 82500mm Y 6450mm Z 25901mm,X 82500mm Y 6450mm Z 25901mm,X 82500mm Y 4965mm Z 24399mm,TUBE_139.8x6.6,=46521/662189,   0.000   0.711  -0.703,SUPP,
 =46521/662219,SCTN,X 82500mm Y 8925mm Z 25901mm,X 82500mm Y 8925mm Z 25901mm,X 82500mm Y 6449mm Z 24376mm,TUBE_139.8x6.6,=46521/662189,   0.000   0.525  -0.851,SUPP,
 =46521/662233,SCTN,X 82500mm Y 10990mm Z 26086mm,X 82500mm Y 10990mm Z 26086mm,X 82500mm Y 4860mm Z 26086mm,BEAM_150x150x7x10,=46521/662189,  -1.000   0.000   0.000,SUPP,
 =46521/662234,SCTN,X 82500mm Y 4965mm Z 26011mm,X 82500mm Y 4965mm Z 26011mm,X 82500mm Y 4965mm Z 24299mm,TUBE_165.2x7.1,=46521/662189,   0.000  -1.000   0.000,SUPP,
 =46521/662237,SCTN,X 82500mm Y 4965mm Z 24299mm,X 82500mm Y 4965mm Z 24299mm,X 82500mm Y 4965mm Z 23985mm,TUBE_165.2x4.9,=46521/662189,   0.000  -1.000   0.000,SUPP,
 =46521/662455,SCTN,X 82500mm Y 10590mm Z 25711mm,X 82500mm Y 10590mm Z 25711mm,X 82115mm Y 10590mm Z 25711mm,ANG_65x65x6,=46521/662189,   0.000   0.000  -1.000,SUPP,
 =46521/662467,SCTN,X 85050mm Y 10590mm Z 26011mm,X 85050mm Y 10590mm Z 26011mm,X 85050mm Y 10590mm Z 24017mm,TUBE_165.2x7.1,=46521/662456,   0.000   1.000   0.000,SUPP,
 =46521/662470,SCTN,X 85050mm Y 8925mm Z 26011mm,X 85050mm Y 8925mm Z 26011mm,X 85050mm Y 8925mm Z 24099mm,TUBE_165.2x7.1,=46521/662456,   0.000   1.000   0.000,SUPP,
 =46521/662473,SCTN,X 85050mm Y 8925mm Z 24099mm,X 85050mm Y 8925mm Z 24099mm,X 85050mm Y 8925mm Z 23985mm,TUBE_165.2x4.9,=46521/662456,   0.000   1.000   0.000,SUPP,
 =46521/662474,SCTN,X 85050mm Y 6450mm Z 26011mm,X 85050mm Y 6450mm Z 26011mm,X 85050mm Y 6450mm Z 24226mm,TUBE_165.2x7.1,=46521/662456,   0.000   1.000   0.000,SUPP,
 =46521/662477,SCTN,X 85050mm Y 6450mm Z 24226mm,X 85050mm Y 6450mm Z 24226mm,X 85050mm Y 6450mm Z 23985mm,TUBE_165.2x4.9,=46521/662456,   0.000   1.000   0.000,SUPP,
 =46521/662479,SCTN,X 85050mm Y 6450mm Z 25901mm,X 85050mm Y 6450mm Z 25901mm,X 85050mm Y 4100mm Z 24512mm,TUBE_139.8x6.6,=46521/662456,   0.000   0.509  -0.861,SUPP,
 =46521/662486,SCTN,X 85050mm Y 8925mm Z 25901mm,X 85050mm Y 8925mm Z 25901mm,X 85050mm Y 6450mm Z 24376mm,TUBE_139.8x6.6,=46521/662456,   0.000   0.525  -0.851,SUPP,
 =46521/662500,SCTN,X 85050mm Y 10990mm Z 26086mm,X 85050mm Y 10990mm Z 26086mm,X 85050mm Y 3715mm Z 26086mm,BEAM_150x150x7x10,=46521/662456,  -1.000   0.000   0.000,SUPP,
 =46521/662501,SCTN,X 85050mm Y 4100mm Z 26011mm,X 85050mm Y 4100mm Z 26011mm,X 85050mm Y 4100mm Z 24362mm,TUBE_165.2x7.1,=46521/662456,   0.000  -1.000   0.000,SUPP,
 =46521/662504,SCTN,X 85050mm Y 4100mm Z 24362mm,X 85050mm Y 4100mm Z 24362mm,X 85050mm Y 4100mm Z 23985mm,TUBE_165.2x4.9,=46521/662456,   0.000  -1.000   0.000,SUPP,
 =46521/662965,SCTN,X 88465mm Y 10590mm Z 26011mm,X 88465mm Y 10590mm Z 26011mm,X 88465mm Y 10590mm Z 24022mm,TUBE_165.2x7.1,=46521/662954,   0.000   1.000   0.000,SUPP,
 =46521/662968,SCTN,X 88465mm Y 8925mm Z 26011mm,X 88465mm Y 8925mm Z 26011mm,X 88465mm Y 8925mm Z 24104mm,TUBE_165.2x7.1,=46521/662954,   0.000   1.000   0.000,SUPP,
 =46521/662971,SCTN,X 88465mm Y 8925mm Z 24104mm,X 88465mm Y 8925mm Z 24104mm,X 88465mm Y 8925mm Z 23985mm,TUBE_165.2x4.9,=46521/662954,   0.000   1.000   0.000,SUPP,
 =46521/662972,SCTN,X 88465mm Y 6450mm Z 26011mm,X 88465mm Y 6450mm Z 26011mm,X 88465mm Y 6450mm Z 24226mm,TUBE_165.2x7.1,=46521/662954,   0.000   1.000   0.000,SUPP,
 =46521/662975,SCTN,X 88465mm Y 6450mm Z 24226mm,X 88465mm Y 6450mm Z 24226mm,X 88465mm Y 6450mm Z 23985mm,TUBE_165.2x4.9,=46521/662954,   0.000   1.000   0.000,SUPP,
 =46521/662977,SCTN,X 88465mm Y 6450mm Z 25901mm,X 88465mm Y 6450mm Z 25901mm,X 88465mm Y 4100mm Z 24502mm,TUBE_139.8x6.6,=46521/662954,   0.000   0.512  -0.859,SUPP,
 =46521/662984,SCTN,X 88465mm Y 8925mm Z 25901mm,X 88465mm Y 8925mm Z 25901mm,X 88465mm Y 6450mm Z 24376mm,TUBE_139.8x6.6,=46521/662954,   0.000   0.525  -0.851,SUPP,
 =46521/662988,SCTN,X 88465mm Y 6450mm Z 25901mm,X 88465mm Y 6450mm Z 25901mm,X 88465mm Y 8925mm Z 24254mm,TUBE_139.8x6.6,=46521/662954,   0.000  -0.554  -0.832,SUPP,
 =46521/662995,SCTN,X 88465mm Y 10935mm Z 26086mm,X 88465mm Y 10935mm Z 26086mm,X 88465mm Y 3970mm Z 26086mm,BEAM_150x150x7x10,=46521/662954,  -1.000   0.000   0.000,SUPP,
 =46521/662996,SCTN,X 88465mm Y 4100mm Z 26011mm,X 88465mm Y 4100mm Z 26011mm,X 88465mm Y 4100mm Z 24352mm,TUBE_165.2x7.1,=46521/662954,   0.000  -1.000   0.000,SUPP,
 =46521/662999,SCTN,X 88465mm Y 4100mm Z 24352mm,X 88465mm Y 4100mm Z 24352mm,X 88465mm Y 4100mm Z 23985mm,TUBE_165.2x4.9,=46521/662954,   0.000  -1.000   0.000,SUPP,
 =46521/663303,SCTN,X 79100mm Y 6450mm Z 25901mm,X 79100mm Y 6450mm Z 25901mm,X 79100mm Y 8925mm Z 24249mm,TUBE_139.8x6.6,=46521/661742,   0.000  -0.555  -0.832,SUPP,
 =46521/663310,SCTN,X 82500mm Y 6450mm Z 25901mm,X 82500mm Y 6450mm Z 25901mm,X 82500mm Y 8925mm Z 24249mm,TUBE_139.8x6.6,=46521/662189,   0.000  -0.555  -0.832,SUPP,
 =46521/663317,SCTN,X 85050mm Y 6450mm Z 25901mm,X 85050mm Y 6450mm Z 25901mm,X 85050mm Y 8925mm Z 24249mm,TUBE_139.8x6.6,=46521/662456,   0.000  -0.555  -0.832,SUPP,
 =46521/663341,SCTN,X 91850mm Y 10590mm Z 26011mm,X 91850mm Y 10590mm Z 26011mm,X 91850mm Y 10590mm Z 24022mm,TUBE_165.2x7.1,=46521/663330,   0.000   1.000   0.000,SUPP,
 =46521/663344,SCTN,X 91850mm Y 8925mm Z 26011mm,X 91850mm Y 8925mm Z 26011mm,X 91850mm Y 8925mm Z 24104mm,TUBE_165.2x7.1,=46521/663330,   0.000   1.000   0.000,SUPP,
 =46521/663347,SCTN,X 91850mm Y 8925mm Z 24104mm,X 91850mm Y 8925mm Z 24104mm,X 91850mm Y 8925mm Z 23985mm,TUBE_165.2x4.9,=46521/663330,   0.000   1.000   0.000,SUPP,
 =46521/663348,SCTN,X 91850mm Y 6450mm Z 26011mm,X 91850mm Y 6450mm Z 26011mm,X 91850mm Y 6450mm Z 24226mm,TUBE_165.2x7.1,=46521/663330,   0.000   1.000   0.000,SUPP,
 =46521/663351,SCTN,X 91850mm Y 6450mm Z 24226mm,X 91850mm Y 6450mm Z 24226mm,X 91850mm Y 6450mm Z 23985mm,TUBE_165.2x4.9,=46521/663330,   0.000   1.000   0.000,SUPP,
 =46521/663353,SCTN,X 91850mm Y 4100mm Z 25901mm,X 91850mm Y 4100mm Z 25901mm,X 91850mm Y 6450mm Z 24376mm,TUBE_139.8x6.6,=46521/663330,   0.000  -0.544  -0.839,SUPP,
 =46521/663360,SCTN,X 91850mm Y 8925mm Z 25901mm,X 91850mm Y 8925mm Z 25901mm,X 91850mm Y 6450mm Z 24376mm,TUBE_139.8x6.6,=46521/663330,   0.000   0.525  -0.851,SUPP,
 =46521/663371,SCTN,X 91850mm Y 10935mm Z 26086mm,X 91850mm Y 10935mm Z 26086mm,X 91850mm Y 3970mm Z 26086mm,BEAM_150x150x7x10,=46521/663330,  -1.000   0.000   0.000,SUPP,
 =46521/663372,SCTN,X 91850mm Y 4100mm Z 26011mm,X 91850mm Y 4100mm Z 26011mm,X 91850mm Y 4100mm Z 24362mm,TUBE_165.2x7.1,=46521/663330,   0.000  -1.000   0.000,SUPP,
 =46521/663375,SCTN,X 91850mm Y 4100mm Z 24362mm,X 91850mm Y 4100mm Z 24362mm,X 91850mm Y 4100mm Z 23985mm,TUBE_165.2x4.9,=46521/663330,   0.000  -1.000   0.000,SUPP,
 =46521/663653,SCTN,X 95250mm Y 10590mm Z 26011mm,X 95250mm Y 10590mm Z 26011mm,X 95250mm Y 10590mm Z 24022mm,TUBE_165.2x7.1,=46521/663642,   0.000   1.000   0.000,SUPP,
 =46521/663656,SCTN,X 95250mm Y 8925mm Z 26011mm,X 95250mm Y 8925mm Z 26011mm,X 95250mm Y 8925mm Z 24104mm,TUBE_165.2x7.1,=46521/663642,   0.000   1.000   0.000,SUPP,
 =46521/663659,SCTN,X 95250mm Y 8925mm Z 24104mm,X 95250mm Y 8925mm Z 24104mm,X 95250mm Y 8925mm Z 23985mm,TUBE_165.2x4.9,=46521/663642,   0.000   1.000   0.000,SUPP,
 =46521/663660,SCTN,X 95250mm Y 6450mm Z 26011mm,X 95250mm Y 6450mm Z 26011mm,X 95250mm Y 6450mm Z 24226mm,TUBE_165.2x7.1,=46521/663642,   0.000   1.000   0.000,SUPP,
 =46521/663663,SCTN,X 95250mm Y 6450mm Z 24226mm,X 95250mm Y 6450mm Z 24226mm,X 95250mm Y 6450mm Z 23985mm,TUBE_165.2x4.9,=46521/663642,   0.000   1.000   0.000,SUPP,
 =46521/663665,SCTN,X 95250mm Y 6450mm Z 25901mm,X 95250mm Y 6450mm Z 25901mm,X 95250mm Y 4100mm Z 24512mm,TUBE_139.8x6.6,=46521/663642,   0.000   0.509  -0.861,SUPP,
 =46521/663672,SCTN,X 95250mm Y 8925mm Z 25901mm,X 95250mm Y 8925mm Z 25901mm,X 95250mm Y 6450mm Z 24376mm,TUBE_139.8x6.6,=46521/663642,   0.000   0.525  -0.851,SUPP,
 =46521/663676,SCTN,X 95250mm Y 6450mm Z 25901mm,X 95250mm Y 6450mm Z 25901mm,X 95250mm Y 8925mm Z 24254mm,TUBE_139.8x6.6,=46521/663642,   0.000  -0.554  -0.832,SUPP,
 =46521/663683,SCTN,X 95250mm Y 10935mm Z 26086mm,X 95250mm Y 10935mm Z 26086mm,X 95250mm Y 3970mm Z 26086mm,BEAM_150x150x7x10,=46521/663642,  -1.000   0.000   0.000,SUPP,
 =46521/663684,SCTN,X 95250mm Y 4100mm Z 26011mm,X 95250mm Y 4100mm Z 26011mm,X 95250mm Y 4100mm Z 24362mm,TUBE_165.2x7.1,=46521/663642,   0.000  -1.000   0.000,SUPP,
 =46521/663687,SCTN,X 95250mm Y 4100mm Z 24362mm,X 95250mm Y 4100mm Z 24362mm,X 95250mm Y 4100mm Z 23985mm,TUBE_165.2x4.9,=46521/663642,   0.000  -1.000   0.000,SUPP,
 =46521/664011,SCTN,X 90630mm Y 9600mm Z 24071mm,X 90630mm Y 9600mm Z 24071mm,X 90630mm Y 9600mm Z 23985mm,ANG_100x100x13,=46521/663330,   0.000   1.000   0.000,SUPP,
 =46521/673466,SCTN,X 92700mm Y 7815mm Z 27176mm,X 92700mm Y 7815mm Z 27176mm,X 92700mm Y 6015mm Z 27176mm,ANG_100x100x13,=46521/673464,  -1.000   0.000   0.000,SUPP,
 =46521/673470,SCTN,X 92930mm Y 6015mm Z 27176mm,X 92930mm Y 6015mm Z 27176mm,X 92050mm Y 6015mm Z 27176mm,ANG_100x100x13,=46521/673464,   0.000   0.000  -1.000,SUPP,
 =46521/673472,SCTN,X 92930mm Y 7815mm Z 27176mm,X 92930mm Y 7815mm Z 27176mm,X 92050mm Y 7815mm Z 27176mm,ANG_100x100x13,=46521/673464,   0.000   1.000   0.000,SUPP,
 =46521/673500,SCTN,X 83970mm Y 5320mm Z 27176mm,X 83970mm Y 5320mm Z 27176mm,X 83970mm Y 4095mm Z 27176mm,ANG_100x100x13,=46521/673498,  -1.000   0.000   0.000,SUPP,
 =46521/673507,SCTN,X 81798mm Y 5320mm Z 27176mm,X 81798mm Y 5320mm Z 27176mm,X 81798mm Y 4141mm Z 27176mm,ANG_100x100x13,=46521/673505,   0.000   0.000  -1.000,SUPP,
 =46521/673521,SCTN,X 82500mm Y 6450mm Z 25561mm,X 82500mm Y 6450mm Z 25561mm,X 82810mm Y 6450mm Z 25561mm,ANG_50x50x6,=46521/662189,   0.000   0.000  -1.000,SUPP,
 =46521/673533,SCTN,X 82840mm Y 6100mm Z 26815mm,X 82840mm Y 6100mm Z 26815mm,X 82550mm Y 6100mm Z 26815mm,ANG_50x50x6,=46521/576468,   0.000   1.000   0.000,SUPP,
 =46521/673938,SCTN,X 80770mm Y 4990mm Z 26817mm,X 80770mm Y 4990mm Z 26817mm,X 82291mm Y 4990mm Z 26817mm,ANG_100x100x13,=46521/673933,   0.000  -1.000   0.000,SUPP,
 =46521/673949,SCTN,X 81525mm Y 3460mm Z 26817mm,X 81525mm Y 3460mm Z 26817mm,X 81110mm Y 3460mm Z 26817mm,ANG_65x65x6,=46521/673947,   0.000   0.000  -1.000,SUPP,
 =46521/673950,SCTN,X 81756mm Y 3460mm Z 26817mm,X 81756mm Y 3460mm Z 26817mm,X 81531mm Y 3460mm Z 27085mm,ANG_65x65x6,=46521/673947,  -0.766   0.000  -0.643,SUPP,
 =46521/673951,SCTN,X 81110mm Y 3460mm Z 26742mm,X 81110mm Y 3460mm Z 26742mm,X 81110mm Y 3460mm Z 27177mm,ANG_65x65x6,=46521/673947,  -1.000   0.000   0.000,SUPP,
 =54713/137448,SCTN,X 79150mm Y 10020mm Z 27036mm,X 79150mm Y 10020mm Z 27036mm,X 79150mm Y 9735mm Z 27036mm,ANG_65x65x6,=21945/2095980,   1.000   0.000   0.000,SUPP,
 =54713/137451,SCTN,X 79100mm Y 10590mm Z 26576mm,X 79100mm Y 10590mm Z 26576mm,X 79100mm Y 11040mm Z 26576mm,ANG_75x75x6,=21945/2095980,   0.000   0.000  -1.000,SUPP,
 =54713/137453,SCTN,X 79100mm Y 10930mm Z 26501mm,X 79100mm Y 10930mm Z 26501mm,X 79100mm Y 10590mm Z 26263mm,ANG_75x75x6,=21945/2095980,   0.000  -0.574   0.819,SUPP,
 =54713/137504,SCTN,X 78890mm Y 9600mm Z 27176mm,X 78890mm Y 9600mm Z 27176mm,X 79138mm Y 9600mm Z 27176mm,ANG_130x130x12,=21945/2095980,   0.000  -1.000   0.000,SUPP,
 =54713/137525,SCTN,X 79100mm Y 7635mm Z 26817mm,X 79100mm Y 7635mm Z 26817mm,X 79100mm Y 6450mm Z 26817mm,ANG_100x100x13,=21945/2095980,  -1.000   0.000   0.000,SUPP,
 =54713/137534,SCTN,X 79100mm Y 6450mm Z 26817mm,X 79100mm Y 6450mm Z 26817mm,X 79100mm Y 5340mm Z 26817mm,ANG_100x100x13,=21945/2095980,  -1.000   0.000   0.000,SUPP,
 =54713/137535,SCTN,X 81000mm Y 10500mm Z 27288mm,X 81000mm Y 10500mm Z 27288mm,X 81000mm Y 9350mm Z 27288mm,ANG_50x50x6,=38329/1345998,  -1.000   0.000   0.000,SUPP,
 =54713/137559,SCTN,X 79100mm Y 8000mm Z 26817mm,X 79100mm Y 8000mm Z 26817mm,X 79280mm Y 8000mm Z 26817mm,ANG_100x100x13,=21945/2095980,   0.000   0.000  -1.000,SUPP,
 =54713/137568,SCTN,X 79100mm Y 7046mm Z 26817mm,X 79100mm Y 7046mm Z 26817mm,X 79280mm Y 7046mm Z 26817mm,ANG_100x100x13,=21945/2095980,   0.000  -1.000   0.000,SUPP,
 =54713/137577,SCTN,X 79860mm Y 8000mm Z 26817mm,X 79860mm Y 8000mm Z 26817mm,X 79300mm Y 8000mm Z 26817mm,ANG_100x100x10,=30137/1574212,   0.000   1.000   0.000,SUPP,
 =54713/137592,SCTN,X 79100mm Y 5970mm Z 26817mm,X 79100mm Y 5970mm Z 26817mm,X 79280mm Y 5970mm Z 26817mm,ANG_100x100x13,=21945/2095980,   0.000  -1.000   0.000,SUPP,
 =54713/137602,SCTN,X 79100mm Y 4100mm Z 26817mm,X 79100mm Y 4100mm Z 26817mm,X 79280mm Y 4100mm Z 26817mm,ANG_100x100x13,=30137/1498369,   0.000   0.000  -1.000,SUPP,
 =54713/137631,SCTN,X 79100mm Y 4990mm Z 26817mm,X 79100mm Y 4990mm Z 26817mm,X 79100mm Y 5320mm Z 26817mm,ANG_100x100x13,=30137/1498369,   0.000   0.000  -1.000,SUPP,
 =54713/137659,SCTN,X 79280mm Y 5935mm Z 27176mm,X 79280mm Y 5935mm Z 27176mm,X 79150mm Y 5935mm Z 27176mm,ANG_130x130x12,=21945/2095980,   0.000   1.000   0.000,SUPP,
 =54713/137670,SCTN,X 79280mm Y 9600mm Z 27176mm,X 79280mm Y 9600mm Z 27176mm,X 79150mm Y 9600mm Z 27176mm,ANG_130x130x12,=21945/2095980,   0.000   0.000  -1.000,SUPP,
 =54713/137672,SCTN,X 81650mm Y 10500mm Z 27288mm,X 81650mm Y 10500mm Z 27288mm,X 81650mm Y 9350mm Z 27288mm,ANG_50x50x6,=38329/1345998,  -1.000   0.000   0.000,SUPP,
 =54713/137696,SCTN,X 82300mm Y 10500mm Z 27288mm,X 82300mm Y 10500mm Z 27288mm,X 82300mm Y 9350mm Z 27288mm,ANG_50x50x6,=38329/1345998,  -1.000   0.000   0.000,SUPP,
 =54713/137754,SCTN,X 79300mm Y 8335mm Z 27176mm,X 79300mm Y 8335mm Z 27176mm,X 82270mm Y 8335mm Z 27176mm,ANG_130x130x12,=54713/137745,   0.000   0.000  -1.000,SUPP,
 =54713/137761,SCTN,X 79300mm Y 5935mm Z 27176mm,X 79300mm Y 5935mm Z 27176mm,X 82270mm Y 5935mm Z 27176mm,ANG_130x130x12,=54713/137745,   0.000   0.000  -1.000,SUPP,
 =54713/137762,SCTN,X 80620mm Y 5947mm Z 27176mm,X 80620mm Y 5947mm Z 27176mm,X 80620mm Y 8335mm Z 27176mm,ANG_130x130x12,=54713/137745,   0.000   0.000  -1.000,SUPP,
 =54713/137775,SCTN,X 80620mm Y 5935mm Z 27176mm,X 80620mm Y 5935mm Z 27176mm,X 80620mm Y 5340mm Z 27176mm,ANG_130x130x12,=54713/137745,  -1.000   0.000   0.000,SUPP,
 =54713/137790,SCTN,X 79280mm Y 8335mm Z 27176mm,X 79280mm Y 8335mm Z 27176mm,X 79150mm Y 8335mm Z 27176mm,ANG_130x130x12,=21945/2095980,   0.000   1.000   0.000,SUPP,
 =54713/137803,SCTN,X 80620mm Y 8280mm Z 27036mm,X 80620mm Y 8280mm Z 27036mm,X 80620mm Y 8160mm Z 27036mm,ANG_65x65x6,=54713/137745,   1.000   0.000   0.000,SUPP,
 =54713/137827,SCTN,X 81746mm Y 5935mm Z 27036mm,X 81746mm Y 5935mm Z 27036mm,X 81626mm Y 5935mm Z 27036mm,ANG_65x65x6,=54713/137745,   0.000  -1.000   0.000,SUPP,
 =54713/137828,SCTN,X 81798mm Y 5935mm Z 27176mm,X 81798mm Y 5935mm Z 27176mm,X 81798mm Y 5340mm Z 27176mm,ANG_100x100x13,=54713/137745,   0.000   0.000  -1.000,SUPP,
 =54713/137841,SCTN,X 81146mm Y 8335mm Z 27164mm,X 81146mm Y 8335mm Z 27164mm,X 81146mm Y 8335mm Z 26792mm,ANG_65x65x6,=54713/137745,  -1.000   0.000   0.000,SUPP,
 =54713/137847,SCTN,X 81656mm Y 7985mm Z 27176mm,X 81656mm Y 7985mm Z 27176mm,X 81656mm Y 7215mm Z 27176mm,ANG_90x90x10,=54713/137845,  -1.000   0.000   0.000,SUPP,
 =54713/137854,SCTN,X 81656mm Y 7330mm Z 27166mm,X 81656mm Y 7330mm Z 27166mm,X 81656mm Y 7330mm Z 26946mm,ANG_50x50x6,=54713/137845,   0.000  -1.000   0.000,SUPP,
 =54713/137863,SCTN,X 81656mm Y 7830mm Z 27166mm,X 81656mm Y 7830mm Z 27166mm,X 81656mm Y 7830mm Z 26946mm,ANG_50x50x6,=54713/137845,   0.000  -1.000   0.000,SUPP,
 =54713/137870,SCTN,X 81799mm Y 5470mm Z 27605mm,X 81799mm Y 5470mm Z 27605mm,X 81799mm Y 6110mm Z 27605mm,ANG_100x100x13,=54713/137867,   1.000   0.000   0.000,SUPP,
 =54713/137872,SCTN,X 81799mm Y 5935mm Z 27326mm,X 81799mm Y 5935mm Z 27326mm,X 81799mm Y 5935mm Z 27592mm,ANG_100x100x13,=54713/137867,   1.000   0.000   0.000,SUPP,
 =54713/137873,SCTN,X 81799mm Y 5470mm Z 27326mm,X 81799mm Y 5470mm Z 27326mm,X 81799mm Y 5470mm Z 27605mm,ANG_100x100x13,=54713/137867,   1.000   0.000   0.000,SUPP,
 =54713/137878,SCTN,X 81799mm Y 5935mm Z 27176mm,X 81799mm Y 5935mm Z 27176mm,X 81799mm Y 5935mm Z 27306mm,ANG_100x100x13,=54713/137745,   1.000   0.000   0.000,SUPP,
 =54713/137889,SCTN,X 81798mm Y 5470mm Z 27176mm,X 81798mm Y 5470mm Z 27176mm,X 81798mm Y 5470mm Z 27306mm,ANG_100x100x13,=54713/137745,   1.000   0.000   0.000,SUPP,
 =54713/137911,SCTN,X 81890mm Y 9044mm Z 26817mm,X 81890mm Y 9044mm Z 26817mm,X 81890mm Y 9254mm Z 26817mm,ANG_50x50x6,=30137/1574306,   1.000   0.000   0.000,SUPP,
 =54713/137914,SCTN,X 81890mm Y 9104mm Z 26817mm,X 81890mm Y 9104mm Z 26817mm,X 81770mm Y 9104mm Z 26817mm,ANG_50x50x6,=30137/1574306,   0.000   0.000  -1.000,SUPP,
 =54713/137922,SCTN,X 82550mm Y 6793mm Z 26815mm,X 82550mm Y 6793mm Z 26815mm,X 82550mm Y 7049mm Z 26815mm,ANG_100x100x13,=46521/576468,   0.000   0.000  -1.000,SUPP,
 =54713/137938,SCTN,X 80220mm Y 5970mm Z 26817mm,X 80220mm Y 5970mm Z 26817mm,X 80220mm Y 6100mm Z 26817mm,ANG_100x100x10,=54713/137936,   1.000   0.000   0.000,SUPP,
 =54713/137940,SCTN,X 79870mm Y 5970mm Z 26817mm,X 79870mm Y 5970mm Z 26817mm,X 79870mm Y 6100mm Z 26817mm,ANG_100x100x10,=54713/137936,   0.000   0.000  -1.000,SUPP,
 =54713/137942,SCTN,X 79870mm Y 5740mm Z 26817mm,X 79870mm Y 5740mm Z 26817mm,X 79870mm Y 5957mm Z 26817mm,ANG_100x100x10,=54713/137936,   0.000   0.000  -1.000,SUPP,
 =54713/137952,SCTN,X 80220mm Y 5740mm Z 26817mm,X 80220mm Y 5740mm Z 26817mm,X 80220mm Y 5870mm Z 26817mm,ANG_100x100x10,=54713/137936,   1.000   0.000   0.000,SUPP,
 =54713/137975,SCTN,X 82291mm Y 5970mm Z 26817mm,X 82291mm Y 5970mm Z 26817mm,X 79300mm Y 5970mm Z 26817mm,ANG_100x100x13,=54713/137936,   0.000   0.000  -1.000,SUPP,
 =54713/137980,SCTN,X 82550mm Y 6450mm Z 26815mm,X 82550mm Y 6450mm Z 26815mm,X 82550mm Y 5340mm Z 26815mm,ANG_100x100x13,=46521/576468,  -1.000   0.000   0.000,SUPP,
 =54713/137999,SCTN,X 82550mm Y 5320mm Z 27176mm,X 82550mm Y 5320mm Z 27176mm,X 82550mm Y 3770mm Z 27176mm,ANG_130x130x12,=54713/137984,  -1.000   0.000   0.000,SUPP,
 =54713/138008,SCTN,X 82500mm Y 4990mm Z 27046mm,X 82500mm Y 4990mm Z 27046mm,X 82500mm Y 4990mm Z 26171mm,TUBE_139.8x6.6,=54713/137984,   0.000  -1.000   0.000,SUPP,
 =54713/138045,SCTN,X 82537mm Y 5970mm Z 26815mm,X 82537mm Y 5970mm Z 26815mm,X 82311mm Y 5970mm Z 26815mm,ANG_100x100x13,=46521/576468,   0.000   0.000  -1.000,SUPP,
 =54713/138065,SCTN,X 82500mm Y 4990mm Z 26236mm,X 82500mm Y 4990mm Z 26236mm,X 82500mm Y 4180mm Z 27046mm,TUBE_114.3x6,=54713/137984,   0.000  -0.707  -0.707,SUPP,
 =54713/138074,SCTN,X 80570mm Y 4990mm Z 26820mm,X 80570mm Y 4990mm Z 26820mm,X 80750mm Y 4990mm Z 26820mm,ANG_100x100x13,=38329/1440513,   0.000  -1.000   0.000,SUPP,
 =54713/138093,SCTN,X 80620mm Y 3165mm Z 27126mm,X 80620mm Y 3165mm Z 27126mm,X 80620mm Y 3165mm Z 26953mm,ANG_50x50x6,=38329/1440513,   0.000   1.000   0.000,SUPP,
 =54713/138095,SCTN,X 80626mm Y 3165mm Z 27013mm,X 80626mm Y 3165mm Z 27013mm,X 80815mm Y 3165mm Z 27013mm,ANG_50x50x6,=38329/1440513,   0.000   0.000  -1.000,SUPP,
 =54713/138099,SCTN,X 80620mm Y 3915mm Z 27126mm,X 80620mm Y 3915mm Z 27126mm,X 80620mm Y 3915mm Z 26953mm,ANG_50x50x6,=38329/1440513,   0.000   1.000   0.000,SUPP,
 =54713/138102,SCTN,X 80626mm Y 3915mm Z 27013mm,X 80626mm Y 3915mm Z 27013mm,X 80815mm Y 3915mm Z 27013mm,ANG_50x50x6,=38329/1440513,   0.000   0.000  -1.000,SUPP,
 =54713/138117,SCTN,X 81300mm Y 4105mm Z 26953mm,X 81300mm Y 4105mm Z 26953mm,X 81300mm Y 4105mm Z 27173mm,ANG_50x50x6,=54713/138110,   0.000  -1.000   0.000,SUPP,
 =54713/138128,SCTN,X 81656mm Y 3855mm Z 26946mm,X 81656mm Y 3855mm Z 26946mm,X 81656mm Y 3855mm Z 27177mm,ANG_50x50x6,=54713/138121,   0.000   1.000   0.000,SUPP,
 =54713/138138,SCTN,X 81300mm Y 4230mm Z 27013mm,X 81300mm Y 4230mm Z 27013mm,X 81300mm Y 4105mm Z 27013mm,ANG_50x50x6,=54713/138110,   0.000   0.000  -1.000,SUPP,
 =54713/138142,SCTN,X 90300mm Y 7147mm Z 25451mm,X 90300mm Y 7147mm Z 25451mm,X 90300mm Y 5735mm Z 25451mm,ANG_100x100x13,=54713/138140,  -1.000   0.000   0.000,SUPP,
 =54713/138143,SCTN,X 90300mm Y 6790mm Z 25438mm,X 90300mm Y 6790mm Z 25438mm,X 90300mm Y 6790mm Z 24209mm,ANG_100x100x13,=54713/138140,  -1.000   0.000   0.000,SUPP,
 =54713/138144,SCTN,X 90300mm Y 5940mm Z 25438mm,X 90300mm Y 5940mm Z 25438mm,X 90300mm Y 5940mm Z 24251mm,ANG_100x100x13,=54713/138140,  -1.000   0.000   0.000,SUPP,
