name,type,pos,apos,lpos,bran,outDia,thick,normal,interPos,p3Pos,outDia2,thick2,rest,mass,wvol,remark,Ispec,material
 =38329/60902,TUBI,X 114415mm Y -7772mm Z 30728mm,X 114415mm Y -7685mm Z 30728mm,X 114415mm Y -7859mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   1.000   0.000   0.000,,,0,0,,7.2535,114157.2+-7858.6+30469.9+114672.8+-7685+30985.5,,80,A312_TP304L
 =30137/296171,FLAN,X 114415mm Y -7986mm Z 30728mm,X 114415mm Y -7859mm Z 30728mm,X 114415mm Y -7986mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,51.75,114068.3+-7985.6+30381+114761.7+-7858.6+31074.4,,80,A312_TP304L
 =21945/2606112,ATTA,X 114415mm Y -8036mm Z 30728mm,X 114415mm Y -8036mm Z 30728mm,X 114415mm Y -8036mm Z 30728mm,XA-103-350A_002/B1,0,0,,,,0,0,,6.3297,114129.1+-8124.9+30271.1+114720.9+-7947.3+30692.1,,80,
 =30137/296169,VALV,X 114415mm Y -8036mm Z 30728mm,X 114415mm Y -7990mm Z 30728mm,X 114415mm Y -8082mm Z 30728mm,XA-103-350A_002/B1,0,0,,,,0,0,,150,113966+-8195.1+30424.7+114681.5+-7477.1+31781.7,,80,
 =30137/296167,FLAN,X 114415mm Y -8087mm Z 30728mm,X 114415mm Y -8214mm Z 30728mm,X 114415mm Y -8087mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,51.75,114068.3+-8213.6+30381+114761.7+-8086.6+31074.4,,80,A312_TP304L
 =30137/1702827,TUBI,X 114415mm Y -8309mm Z 30728mm,X 114415mm Y -8214mm Z 30728mm,X 114415mm Y -8405mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,7.9954,114157.2+-8405+30469.9+114672.8+-8213.6+30985.5,,80,A312_TP304L
 =21945/708525,OLET,X 114415mm Y -8405mm Z 30728mm,X 114415mm Y -8405mm Z 30728mm,X 114415mm Y -8405mm Z 30932mm,XA-103-350A_002/B1,355.6,9.53,   0.000  -1.000   0.000,,,33.4,3.38,,0.23,114388+-8432+30905.5+114442+-8378+30932.5,,80,A312_TP304L
 =21945/708525,TUBI,X 114415mm Y -8819mm Z 30728mm,X 114415mm Y -8405mm Z 30728mm,X 114415mm Y -9233mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,34.6,114157.2+-9233.2+30469.9+114672.8+-8405+30985.5,,80,A312_TP304L
 =30137/209989,ELBO,X 114415mm Y -9767mm Z 30728mm,X 114948mm Y -9767mm Z 30728mm,X 114415mm Y -9233mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000  -1.000,X 114783mm Y -9741mm Z 30728mm+X 114634mm Y -9665mm Z 30728mm+X 114516mm Y -9547mm Z 30728mm+X 114441mm Y -9398mm Z 30728mm,,0,0,,34.6,114157.2+-10024.4+30469.9+114948.4+-9233.2+30985.5,,80,A312_TP304L
 =30137/1702828,TUBI,X 115215mm Y -9767mm Z 30728mm,X 114948mm Y -9767mm Z 30728mm,X 115482mm Y -9767mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,22.275,114948.4+-10024.4+30469.9+115481.6+-9508.8+30985.5,,80,A312_TP304L
 =21945/2587495,UBOLT,X 115235mm Y -9767mm Z 30728mm,X 115235mm Y -9767mm Z 30728mm,X 115235mm Y -9767mm Z 30728mm,XA-103-350A_002/B1,0,0,   0.000   0.000   1.000,,,0,0,23,7.6029,115172.5+-9961.6+30450.7+115297.5+-9571.6+31006.7,BOX,80,
 =30137/1650841,TUBI,X 115532mm Y -9767mm Z 30728mm,X 115482mm Y -9767mm Z 30728mm,X 115582mm Y -9767mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,4.1777,115481.6+-10024.4+30469.9+115581.6+-9508.8+30985.5,,80,A312_TP304L
 =30137/209988,ELBO,X 116115mm Y -9767mm Z 30728mm,X 116115mm Y -10300mm Z 30728mm,X 115582mm Y -9767mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,X 116089mm Y -10135mm Z 30728mm+X 116013mm Y -9986mm Z 30728mm+X 115895mm Y -9868mm Z 30728mm+X 115746mm Y -9793mm Z 30728mm,,0,0,,34.6,115581.6+-10300+30469.9+116372.8+-9508.8+30985.5,,80,A312_TP304L
 =30137/1702830,TUBI,X 116115mm Y -10391mm Z 30728mm,X 116115mm Y -10300mm Z 30728mm,X 116115mm Y -10482mm Z 30728mm,XA-103-350A_002/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,7.5998,115857.2+-10481.9+30469.9+116372.8+-10300+30985.5,,80,A312_TP304L
 =21945/793779,TUBI,X 115565mm Y -825mm Z 30728mm,X 115565mm Y -625mm Z 30728mm,X 115565mm Y -1025mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,16.711,115307.2+-1025+30469.9+115822.8+-625+30985.5,,80,A312_TP304L
 =21945/793780,TUBI,X 115565mm Y -3498mm Z 30728mm,X 115565mm Y -1025mm Z 30728mm,X 115565mm Y -5971mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,206.61,115307.2+-5970.6+30469.9+115822.8+-1025+30985.5,,80,A312_TP304L
 =21945/2431618,UBOLT,X 115565mm Y -1500mm Z 30728mm,X 115565mm Y -1500mm Z 30728mm,X 115565mm Y -1500mm Z 30728mm,XA-103-350A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,115286+-1562.5+30450.7+115844+-1437.5+31006.7,BOX,80,
 =21945/2587628,UBOLT,X 115565mm Y -4485mm Z 30728mm,X 115565mm Y -4485mm Z 30728mm,X 115565mm Y -4485mm Z 30728mm,XA-103-350A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,115286+-4547.5+30450.7+115844+-4422.5+31006.7,BOX,80,
 =30137/213148,TEE,X 115565mm Y -6250mm Z 30728mm,X 115565mm Y -6529mm Z 30728mm,X 115565mm Y -5971mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   1.000   0.000   0.000,,X 115565mm Y -6250mm Z 31007mm,355.6,4.78,,53.5,115387.2+-6529.4+30549.9+115742.8+-5970.6+31007.1,,80,A312_TP304L
 =30137/1702847,TUBI,X 115565mm Y -7107mm Z 30728mm,X 115565mm Y -6529mm Z 30728mm,X 115565mm Y -7685mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,48.278,115307.2+-7685+30469.9+115822.8+-6529.4+30985.5,,80,A312_TP304L
 =21945/2341439,UBOLT,X 115565mm Y -7195mm Z 30728mm,X 115565mm Y -7195mm Z 30728mm,X 115565mm Y -7195mm Z 30728mm,XA-103-350A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,13,11.09,115286+-7257.5+30450.7+115844+-7132.5+31006.7,BOX,80,
 =38329/60903,OLET,X 115565mm Y -7685mm Z 30728mm,X 115565mm Y -7685mm Z 30728mm,X 115770mm Y -7685mm Z 30728mm,XA-103-350A_004/B1,355.6,9.53,   0.000   1.000   0.000,,,33.4,3.38,,0.23,115742.8+-7712+30700.7+115769.8+-7658+30754.7,,80,A312_TP304L
 =38329/60903,TUBI,X 115565mm Y -7772mm Z 30728mm,X 115565mm Y -7685mm Z 30728mm,X 115565mm Y -7859mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   1.000   0.000   0.000,,,0,0,,7.2535,115307.2+-7858.6+30469.9+115822.8+-7685+30985.5,,80,A312_TP304L
 =30137/296176,FLAN,X 115565mm Y -7986mm Z 30728mm,X 115565mm Y -7859mm Z 30728mm,X 115565mm Y -7986mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,51.75,115218.3+-7985.6+30381+115911.7+-7858.6+31074.4,,80,A312_TP304L
 =21945/2606113,ATTA,X 115565mm Y -8036mm Z 30728mm,X 115565mm Y -8036mm Z 30728mm,X 115565mm Y -8036mm Z 30728mm,XA-103-350A_004/B1,0,0,,,,0,0,,6.3297,115279.1+-8124.9+30271.1+115870.9+-7947.3+30692.1,,80,
 =30137/296174,VALV,X 115565mm Y -8036mm Z 30728mm,X 115565mm Y -7990mm Z 30728mm,X 115565mm Y -8082mm Z 30728mm,XA-103-350A_004/B1,0,0,,,,0,0,,150,115116+-8195.1+30424.7+115831.5+-7477.1+31781.7,,80,
 =30137/296172,FLAN,X 115565mm Y -8087mm Z 30728mm,X 115565mm Y -8214mm Z 30728mm,X 115565mm Y -8087mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,51.75,115218.3+-8213.6+30381+115911.7+-8086.6+31074.4,,80,A312_TP304L
 =30137/1702850,TUBI,X 115565mm Y -8317mm Z 30728mm,X 115565mm Y -8214mm Z 30728mm,X 115565mm Y -8420mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,8.6221,115307.2+-8420+30469.9+115822.8+-8213.6+30985.5,,80,A312_TP304L
 =21945/708526,OLET,X 115565mm Y -8420mm Z 30728mm,X 115565mm Y -8420mm Z 30728mm,X 115565mm Y -8420mm Z 30932mm,XA-103-350A_004/B1,355.6,9.53,   0.000  -1.000   0.000,,,33.4,3.38,,0.23,115538+-8447+30905.5+115592+-8393+30932.5,,80,A312_TP304L
 =21945/708526,TUBI,X 115565mm Y -8468mm Z 30728mm,X 115565mm Y -8420mm Z 30728mm,X 115565mm Y -8517mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,4.0357,115307.2+-8516.6+30469.9+115822.8+-8420+30985.5,,80,A312_TP304L
 =30137/209997,ELBO,X 115565mm Y -9050mm Z 30728mm,X 116098mm Y -9050mm Z 30728mm,X 115565mm Y -8517mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000  -1.000,X 115933mm Y -9024mm Z 30728mm+X 115784mm Y -8948mm Z 30728mm+X 115666mm Y -8830mm Z 30728mm+X 115591mm Y -8681mm Z 30728mm,,0,0,,34.6,115307.2+-9307.8+30469.9+116098.4+-8516.6+30985.5,,80,A312_TP304L
 =30137/1702851,TUBI,X 116965mm Y -9050mm Z 30728mm,X 116098mm Y -9050mm Z 30728mm,X 117832mm Y -9050mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,72.408,116098.4+-9307.8+30469.9+117831.6+-8792.2+30985.5,,80,A312_TP304L
 =21945/2401968,UBOLT,X 116435mm Y -9050mm Z 30728mm,X 116435mm Y -9050mm Z 30728mm,X 116435mm Y -9050mm Z 30728mm,XA-103-350A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,3,10.5,116400+-9405.5+30396.7+116470+-8694.5+31024.7,,80,
 =30137/209996,ELBO,X 118365mm Y -9050mm Z 30728mm,X 118365mm Y -9583mm Z 30728mm,X 117832mm Y -9050mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,X 118339mm Y -9418mm Z 30728mm+X 118263mm Y -9269mm Z 30728mm+X 118145mm Y -9151mm Z 30728mm+X 117996mm Y -9076mm Z 30728mm,,0,0,,34.6,117831.6+-9583.4+30469.9+118622.8+-8792.2+30985.5,,80,A312_TP304L
 =30137/1702853,TUBI,X 118365mm Y -9767mm Z 30728mm,X 118365mm Y -9583mm Z 30728mm,X 118365mm Y -9950mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,15.315,118107.2+-9950+30469.9+118622.8+-9583.4+30985.5,,80,A312_TP304L
 =21945/2587458,UBOLT,X 118365mm Y -9730mm Z 30728mm,X 118365mm Y -9730mm Z 30728mm,X 118365mm Y -9730mm Z 30728mm,XA-103-350A_004/B1,0,0,   0.000   0.000   1.000,,,0,0,13,4.8645,118170+-9770+30450.7+118560+-9690+31006.7,BOX,80,
 =30137/1651524,TUBI,X 118365mm Y -10125mm Z 30728mm,X 118365mm Y -9950mm Z 30728mm,X 118365mm Y -10300mm Z 30728mm,XA-103-350A_004/B1,355.6,4.78,   0.000   0.000   1.000,,,0,0,,14.622,118107.2+-10300+30469.9+118622.8+-9950+30985.5,,80,A312_TP304L
 =30137/1702885,TUBI,X 112652mm Y -9050mm Z 30846mm,X 112591mm Y -9050mm Z 30785mm,X 112712mm Y -9050mm Z 30907mm,XG-212-200A_001/B3,219.1,3.76,  -0.707   0.000   0.707,,,0,0,,3.4734,112456.7+-9239.6+30651.1+112846.5+-8860.5+31041,,80,A312_TP304L
 =21945/2582756,TUBI,X 112898mm Y -9050mm Z 31093mm,X 112712mm Y -9050mm Z 30907mm,X 113084mm Y -9050mm Z 31279mm,XG-212-200A_001/B3,219.1,3.76,  -0.707   0.000   0.707,,,0,0,,10.606,112578.5+-9239.6+30772.9+113218.3+-8860.5+31412.8,,80,A312_TP304L
 =30137/211017,ELBO,X 113174mm Y -9050mm Z 31368mm,X 113084mm Y -9050mm Z 31279mm,X 113300mm Y -9050mm Z 31368mm,XG-212-200A_001/B3,219.1,3.76,   0.000   1.000   0.000,X 113120mm Y -9050mm Z 31310mm+X 113161mm Y -9050mm Z 31335mm+X 113205mm Y -9050mm Z 31353mm+X 113252mm Y -9050mm Z 31365mm,,0,0,,5.01,112950.3+-9239.5+31144.7+113299.8+-8860.5+31557.5,,80,A312_TP304L
 =30137/1702886,TUBI,X 116295mm Y -9050mm Z 31368mm,X 113300mm Y -9050mm Z 31368mm,X 119290mm Y -9050mm Z 31368mm,XG-212-200A_001/B3,219.1,3.76,   0.000   0.000   1.000,,,0,0,,120.83,113299.8+-9239.6+31178.4+119290+-8860.5+31557.5,,80,A312_TP304L
 =21945/2402054,UBOLT,X 113545mm Y -9050mm Z 31368mm,X 113545mm Y -9050mm Z 31368mm,X 113545mm Y -9050mm Z 31368mm,XG-212-200A_001/B3,0,0,   0.000   0.000   1.000,,,0,0,3,3.5,113520+-9325+31117.5+113570+-8775+31586.5,,80,
 =21945/2687577,UBOLT,X 115022mm Y -9050mm Z 31368mm,X 115022mm Y -9050mm Z 31368mm,X 115022mm Y -9050mm Z 31368mm,XG-212-200A_001/B3,0,0,   0.000   0.000   1.000,,,0,0,3,3.5,114997.5+-9325+31117.5+115047.5+-8775+31586.5,,80,
 =21945/2402002,UBOLT,X 118885mm Y -9050mm Z 31368mm,X 118885mm Y -9050mm Z 31368mm,X 118885mm Y -9050mm Z 31368mm,XG-212-200A_001/B3,0,0,   0.000   0.000   1.000,,,0,0,3,3.5,118860+-9325+31117.6+118910+-8775+31586.6,,80,
 =21945/2582761,TUBI,X 119535mm Y -9050mm Z 31368mm,X 119290mm Y -9050mm Z 31368mm,X 119780mm Y -9050mm Z 31368mm,XG-212-200A_001/B3,219.1,3.76,   0.000   0.000   1.000,,,0,0,,9.8881,119290+-9239.6+31178.5+119780.2+-8860.5+31557.6,,80,A312_TP304L
 =30137/211018,ELBO,X 119906mm Y -9050mm Z 31368mm,X 119780mm Y -9050mm Z 31368mm,X 119996mm Y -9050mm Z 31279mm,XG-212-200A_001/B3,219.1,3.76,   0.000   1.000   0.000,X 119828mm Y -9050mm Z 31364mm+X 119874mm Y -9050mm Z 31353mm+X 119918mm Y -9050mm Z 31335mm+X 119959mm Y -9050mm Z 31310mm,,0,0,,5.01,119780.2+-9239.5+31144.7+120129.7+-8860.5+31557.5,,80,A312_TP304L
 =30137/1702888,TUBI,X 120198mm Y -9050mm Z 31077mm,X 119996mm Y -9050mm Z 31279mm,X 120399mm Y -9050mm Z 30875mm,XG-212-200A_001/B3,219.1,3.76,   0.707   0.000   0.707,,,0,0,,11.517,119861.7+-9239.6+30740.9+120533.5+-8860.5+31412.8,,80,A312_TP304L
 =21945/2401964,ELBO,X 120615mm Y -9050mm Z 30659mm,X 120399mm Y -9050mm Z 30875mm,X 120615mm Y -9355mm Z 30659mm,XG-212-200A_001/B3,219.1,3.76,  -0.707   0.000  -0.707,X 120466mm Y -9065mm Z 30808mm+X 120526mm Y -9108mm Z 30748mm+X 120573mm Y -9176mm Z 30701mm+X 120604mm Y -9261mm Z 30670mm,,0,0,,9.55,120265.5+-9354.8+30391.5+120883+-8860.5+31009,,80,A312_TP304L
 =30137/1702890,TUBI,X 120615mm Y -9652mm Z 30659mm,X 120615mm Y -9355mm Z 30659mm,X 120615mm Y -9950mm Z 30659mm,XG-212-200A_001/B3,219.1,3.76,   0.000   0.000   1.000,,,0,0,,12.006,120425.5+-9950+30469.9+120804.6+-9354.8+30849,,80,A312_TP304L
 =21945/2585948,UBOLT,X 120615mm Y -9730mm Z 30659mm,X 120615mm Y -9730mm Z 30659mm,X 120615mm Y -9730mm Z 30659mm,XG-212-200A_001/B3,0,0,   0.000   0.000   1.000,,,0,0,13,4.4877,120435+-9770+30451+120795+-9690+30870,BOX,80,
 =30137/1651521,TUBI,X 120615mm Y -10125mm Z 30659mm,X 120615mm Y -9950mm Z 30659mm,X 120615mm Y -10300mm Z 30659mm,XG-212-200A_001/B3,219.1,3.76,   0.000   0.000   1.000,,,0,0,,7.0598,120425.5+-10300+30469.9+120804.6+-9950+30849,,80,A312_TP304L
 =21945/819689,TUBI,X 114590mm Y -6250mm Z 31849mm,X 114590mm Y -6250mm Z 31745mm,X 114590mm Y -6250mm Z 31952mm,XA-103-25A_004/B4,33.4,3.38,   0.000   1.000   0.000,,,0,0,,0.5235,114533.3+-6306.7+31745.3+114646.7+-6193.3+31952.4,,40,A312_TP304L
 =21945/819690,ELBO,X 114590mm Y -6250mm Z 31990mm,X 114590mm Y -6250mm Z 31952mm,X 114628mm Y -6250mm Z 31990mm,XA-103-25A_004/B4,33.4,3.38,   0.000   1.000   0.000,X 114601mm Y -6250mm Z 31979mm,,0,0,,0.15,114533.2+-6306.8+31933.7+114646.8+-6193.2+32047.3,,40,A312_TP304L
 =30137/1702868,TUBI,X 114834mm Y -6250mm Z 31990mm,X 114628mm Y -6250mm Z 31990mm,X 115040mm Y -6250mm Z 31990mm,XA-103-25A_004/B4,33.4,3.38,   0.000   0.000   1.000,,,0,0,,1.0403,114628.1+-6306.7+31933.8+115039.6+-6193.3+32047.2,,40,A312_TP304L
 =30137/1651933,UBOLT,X 114830mm Y -6250mm Z 31990mm,X 114830mm Y -6250mm Z 31990mm,X 114830mm Y -6250mm Z 31990mm,XA-103-25A_004/B4,0,0,   0.000   0.000   1.000,,,0,0,3,1.1,114810.5+-6397.5+31880+114850.5+-6102.5+32070,,40,
 =21945/819691,ELBO,X 115078mm Y -6250mm Z 31990mm,X 115040mm Y -6250mm Z 31990mm,X 115078mm Y -6250mm Z 32029mm,XA-103-25A_004/B4,33.4,3.38,   0.000  -1.000   0.000,X 115067mm Y -6250mm Z 32001mm,,0,0,,0.15,115020.9+-6306.8+31933.7+115134.5+-6193.2+32047.3,,40,A312_TP304L
 =21945/819692,FLAN,X 115078mm Y -6250mm Z 32084mm,X 115078mm Y -6250mm Z 32029mm,X 115078mm Y -6250mm Z 32084mm,XA-103-25A_004/B4,33.4,3.38,   1.000   0.000   0.000,,,0,0,,1.04,114983.7+-6344+32028.6+115171.7+-6156+32084,,40,A312_TP304L
 =21945/819694,VALV,X 115078mm Y -6250mm Z 32188mm,X 115078mm Y -6250mm Z 32088mm,X 115078mm Y -6350mm Z 32188mm,XA-103-25A_004/B4,0,0,,,,0,0,,6,115022.7+-6350+32088.5+115132.7+-6195+32596.5,,40,
 =87481/619,TUBI,X 110940mm Y -825mm Z 30478mm,X 110940mm Y -625mm Z 30478mm,X 110940mm Y -1025mm Z 30478mm,X5-603-25A_001/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,1.0112,110923.3+-1025+30460.8+110956.7+-625+30494.2,,,A312_TP304L
 =87481/616,TUBI,X 110940mm Y -4025mm Z 30478mm,X 110940mm Y -1025mm Z 30478mm,X 110940mm Y -7025mm Z 30478mm,X5-603-25A_001/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,15.168,110923.3+-7025+30460.8+110956.7+-1025+30494.2,,,A312_TP304L
 =21945/2687496,UBOLT,X 110940mm Y -1538mm Z 30478mm,X 110940mm Y -1538mm Z 30478mm,X 110940mm Y -1538mm Z 30478mm,X5-603-25A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,3,0.3512,110901+-1557.5+30421.2+110979+-1517.5+30507.6,,,
 =21945/2687527,UBOLT,X 110940mm Y -2992mm Z 30478mm,X 110940mm Y -2992mm Z 30478mm,X 110940mm Y -2992mm Z 30478mm,X5-603-25A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,3,0.3512,110901+-3012.5+30421.2+110979+-2972.5+30507.6,,,
 =21945/2687503,UBOLT,X 110940mm Y -4522mm Z 30478mm,X 110940mm Y -4522mm Z 30478mm,X 110940mm Y -4522mm Z 30478mm,X5-603-25A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,3,0.3512,110901+-4542.5+30421.2+110979+-4502.5+30507.6,,,
 =21945/2687530,UBOLT,X 110940mm Y -5842mm Z 30478mm,X 110940mm Y -5842mm Z 30478mm,X 110940mm Y -5842mm Z 30478mm,X5-603-25A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,3,0.3512,110901+-5862.5+30421.2+110979+-5822.5+30507.6,,,
 =21945/2582710,TUBI,X 110940mm Y -7819mm Z 30477mm,X 110940mm Y -7027mm Z 30478mm,X 110940mm Y -8612mm Z 30477mm,X5-603-25A_001/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,4.0066,110923.3+-8611.9+30460.8+110956.7+-7027+30494.2,,,A312_TP304L
 =21945/2687506,UBOLT,X 110940mm Y -7232mm Z 30478mm,X 110940mm Y -7232mm Z 30478mm,X 110940mm Y -7232mm Z 30478mm,X5-603-25A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,3,0.3512,110901+-7252.5+30421.2+110979+-7212.5+30507.6,,,
 =21945/2687519,UBOLT,X 110940mm Y -8455mm Z 30478mm,X 110940mm Y -8455mm Z 30478mm,X 110940mm Y -8455mm Z 30478mm,X5-603-25A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,3,0.4823,110880.5+-8475+30423.2+110999.5+-8435+30506.3,,,
 =46521/3530,ELBO,X 110940mm Y -8650mm Z 30477mm,X 110940mm Y -8650mm Z 30439mm,X 110940mm Y -8612mm Z 30477mm,X5-603-25A_001/B1,33.4,3.38,  -1.000   0.000   0.000,X 110940mm Y -8639mm Z 30466mm,,0,0,,0.15,110923.2+-8666.8+30439.4+110956.8+-8611.9+30494.3,,,A312_TP304L
 =30137/1702750,TUBI,X 110940mm Y -8650mm Z 30189mm,X 110940mm Y -8650mm Z 30439mm,X 110940mm Y -8650mm Z 29938mm,X5-603-25A_001/B1,33.4,3.38,   0.000   1.000   0.000,,,0,0,,1.2673,110923.3+-8666.7+29938.1+110956.7+-8633.3+30439.4,,,A312_TP304L
 =21945/2687522,UBOLT,X 110940mm Y -8650mm Z 30046mm,X 110940mm Y -8650mm Z 30046mm,X 110940mm Y -8650mm Z 30046mm,X5-603-25A_001/B1,0,0,   0.000  -1.000   0.000,,,0,0,2,0.4823,110880.5+-8678.8+30025.7+110999.5+-8595.7+30065.7,,,
 =46521/3529,ELBO,X 110940mm Y -8650mm Z 29900mm,X 110940mm Y -8688mm Z 29900mm,X 110940mm Y -8650mm Z 29938mm,X5-603-25A_001/B1,33.4,3.38,   1.000   0.000   0.000,X 110940mm Y -8661mm Z 29911mm,,0,0,,0.15,110923.2+-8688.1+29883.2+110956.8+-8633.2+29938.1,,,A312_TP304L
 =30137/1702730,TUBI,X 110940mm Y -9365mm Z 29900mm,X 110940mm Y -8688mm Z 29900mm,X 110940mm Y -10042mm Z 29900mm,X5-603-25A_001/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,3.4224,110923.3+-10041.9+29883.3+110956.7+-8688.1+29916.7,,,A312_TP304L
 =21945/2687548,UBOLT,X 110940mm Y -9640mm Z 29900mm,X 110940mm Y -9640mm Z 29900mm,X 110940mm Y -9640mm Z 29900mm,X5-603-25A_001/B1,0,0,   0.000   0.000  -1.000,,,0,0,3,0.3512,110901+-9660+29869.9+110979+-9620+29956.3,,,
 =21945/2687540,UBOLT,X 110940mm Y -9840mm Z 29900mm,X 110940mm Y -9840mm Z 29900mm,X 110940mm Y -9840mm Z 29900mm,X5-603-25A_001/B1,0,0,   0.000   0.000   1.000,,,0,0,3,0.4823,110880.5+-9860+29845.7+110999.5+-9820+29928.8,,,
 =54713/110531,ELBO,X 110940mm Y -10080mm Z 29900mm,X 110940mm Y -10042mm Z 29900mm,X 110902mm Y -10080mm Z 29900mm,X5-603-25A_001/B1,33.4,3.38,   0.000   0.000  -1.000,X 110929mm Y -10069mm Z 29900mm,,0,0,,0.15,110901.9+-10096.8+29883.2+110956.8+-10041.9+29916.8,,,A312_TP304L
 =30137/1702753,TUBI,X 110695mm Y -10080mm Z 29900mm,X 110902mm Y -10080mm Z 29900mm,X 110488mm Y -10080mm Z 29900mm,X5-603-25A_001/B1,33.4,3.38,   0.000   0.000   1.000,,,0,0,,1.0461,110488.1+-10096.7+29883.3+110901.9+-10063.3+29916.7,,,A312_TP304L
